,0
0,0.76
1,0.68
2,0.76
3,0.96
4,0.96
5,0.8
6,0.92
7,0.8
8,0.88
9,0.84
10,0.84
11,0.88
12,0.88
13,0.88
14,0.88
15,0.96
16,0.88
17,0.84
18,0.88
19,0.96
20,0.84
21,0.88
22,0.84
23,0.96
24,0.84
25,0.88
26,0.92
27,0.92
28,0.88
29,0.8
30,0.88
31,0.8
32,0.84
33,1.0
34,0.8
35,0.92
36,0.92
37,0.84
38,1.0
39,0.92
40,0.92
41,0.84
42,0.76
43,0.88
44,0.92
45,0.92
46,0.88
47,0.84
48,0.92
49,0.96
50,0.8
51,0.92
52,0.84
53,0.96
54,0.96
55,0.8
56,0.76
57,0.88
58,0.8
59,0.8
60,0.92
61,0.8
62,0.8
63,0.88
64,0.88
65,0.92
66,1.0
67,0.84
68,0.88
69,1.0
70,0.96
71,0.76
72,0.88
73,0.92
74,0.8
75,0.84
76,0.76
77,0.96
78,0.84
79,0.8
80,0.84
81,0.92
82,0.8
83,0.92
84,0.84
85,0.88
86,0.92
87,0.92
88,0.84
89,0.84
90,1.0
91,0.84
92,0.88
93,0.92
94,0.88
95,0.76
96,0.88
97,0.92
98,1.0
99,0.92
100,0.88
101,1.0
102,0.84
103,0.88
104,0.84
105,0.96
106,1.0
107,0.64
108,1.0
109,0.84
110,0.84
111,0.88
112,0.88
113,0.88
114,0.96
115,0.92
116,0.8
117,0.88
118,0.84
119,0.92
120,0.8
121,0.88
122,0.88
123,0.84
124,0.96
125,0.88
126,0.88
127,0.84
128,0.84
129,0.96
130,0.8
131,0.96
132,0.72
133,0.92
134,0.84
135,0.92
136,0.96
137,0.88
138,0.88
139,0.84
140,0.84
141,0.88
142,0.92
143,0.92
144,0.8
145,0.96
146,0.92
147,0.84
148,0.88
149,0.88
150,0.8
151,0.76
152,0.84
153,0.92
154,0.88
155,0.88
156,0.92
157,0.96
158,0.96
159,0.88
160,0.88
161,0.92
162,0.8
163,0.84
164,0.96
165,0.88
166,0.88
167,0.84
168,0.96
169,0.88
170,0.96
171,0.84
172,0.88
173,0.84
174,0.92
175,0.92
176,0.88
177,0.96
178,0.92
179,0.88
180,1.0
181,0.96
182,0.88
183,0.84
184,0.84
185,0.84
186,0.92
187,0.84
188,0.88
189,0.92
190,0.92
191,0.96
192,0.76
193,0.84
194,0.84
195,0.92
196,0.88
197,0.88
198,0.96
199,0.8
200,0.92
