,0
0,0.8
1,0.64
2,0.8
3,0.88
4,0.8
5,0.92
6,0.84
7,1.0
8,0.84
9,0.88
10,0.88
11,0.84
12,0.92
13,0.96
14,0.92
15,0.8
16,0.88
17,0.96
18,0.88
19,0.88
20,0.84
21,0.88
22,0.92
23,0.92
24,0.84
25,0.88
26,0.88
27,0.8
28,0.96
29,0.92
30,0.92
31,0.84
32,0.88
33,0.88
34,0.92
35,0.92
36,0.88
37,1.0
38,0.8
39,0.92
40,0.88
41,0.88
42,0.84
43,0.92
44,1.0
45,0.96
46,0.88
47,0.92
48,0.88
49,0.92
50,0.92
51,0.88
52,0.92
53,0.92
54,0.96
55,0.92
56,0.92
57,0.96
58,0.92
59,0.92
60,1.0
61,1.0
62,0.88
63,0.92
64,0.92
65,0.92
66,0.92
67,0.96
68,0.92
69,0.96
70,1.0
71,0.92
72,0.88
73,1.0
74,1.0
75,0.92
76,0.84
77,0.88
78,0.92
79,1.0
80,0.92
81,0.88
82,0.92
83,0.96
84,1.0
85,0.92
86,0.88
87,0.8
88,0.92
89,0.88
90,1.0
91,0.88
92,0.88
93,0.76
94,0.92
95,0.96
96,0.96
97,0.84
98,0.92
99,0.92
100,0.92
101,0.96
102,1.0
103,0.92
104,0.92
105,1.0
106,0.92
107,0.92
108,0.96
109,1.0
110,0.92
111,0.92
112,1.0
113,0.88
114,0.96
115,0.88
116,0.88
117,0.96
118,0.84
119,0.96
120,0.92
121,0.8
122,0.92
123,0.88
124,0.92
125,0.92
126,0.92
127,0.96
128,1.0
129,0.96
130,0.88
131,1.0
132,0.8
133,0.76
134,0.96
135,0.92
136,0.92
137,0.96
138,0.92
139,0.88
140,1.0
141,0.84
142,0.96
143,0.96
144,0.96
145,0.96
146,1.0
147,0.96
148,0.88
149,0.96
150,0.96
151,0.88
152,1.0
153,0.88
154,0.92
155,1.0
156,0.96
157,0.96
158,0.96
159,0.96
160,0.96
161,0.96
162,0.96
163,0.96
164,0.92
165,1.0
166,0.88
167,0.88
168,0.76
169,0.92
170,1.0
171,0.96
172,0.8
173,0.92
174,0.88
175,0.96
176,1.0
177,0.96
178,0.88
179,0.88
180,0.92
181,0.96
182,0.96
183,0.96
184,1.0
185,1.0
186,0.96
187,1.0
188,1.0
189,0.92
190,0.92
191,1.0
192,1.0
193,0.96
194,0.92
195,0.8
196,0.88
197,0.88
198,1.0
199,0.88
200,0.8
