,0
0,0.76
1,0.76
2,0.84
3,0.84
4,0.64
5,0.6
6,0.84
7,0.92
8,0.96
9,0.92
10,0.92
11,0.96
12,0.76
13,0.76
14,0.92
15,0.76
16,0.76
17,0.84
18,0.84
19,0.84
20,0.84
21,0.84
22,0.92
23,0.88
24,1.0
25,0.8
26,0.88
27,0.88
28,0.88
29,0.96
30,0.96
31,0.84
32,0.8
33,0.96
34,0.84
35,0.96
36,0.88
37,0.88
38,0.96
39,0.8
40,0.84
41,0.8
42,0.96
43,0.84
44,0.92
45,0.88
46,0.88
47,0.8
48,0.8
49,0.92
50,0.88
51,0.96
52,0.96
53,0.88
54,0.88
55,0.76
56,0.84
57,0.8
58,0.92
59,0.76
60,0.88
61,0.88
62,0.96
63,0.92
64,0.8
65,0.8
66,0.92
67,0.88
68,0.68
69,0.84
70,0.96
71,0.92
72,0.92
73,0.92
74,0.92
75,0.92
76,0.92
77,0.92
78,0.92
79,0.96
80,0.88
81,0.92
82,0.88
83,0.8
84,0.88
85,0.88
86,0.92
87,0.8
88,0.96
89,0.96
90,0.8
91,1.0
92,0.88
93,0.84
94,0.84
95,0.92
96,0.8
97,0.76
98,0.8
99,0.92
100,0.96
101,0.92
102,0.8
103,0.88
104,0.8
105,0.88
106,0.92
107,0.8
108,0.84
109,0.84
110,0.84
111,1.0
112,0.84
113,0.84
114,0.96
115,1.0
116,0.88
117,0.84
118,0.88
119,0.84
120,0.92
121,0.96
122,0.84
123,0.76
124,1.0
125,0.92
126,0.96
127,0.92
128,0.76
129,0.88
130,0.84
131,0.84
132,0.84
133,0.92
134,0.8
135,0.88
136,0.84
137,0.84
138,1.0
139,0.96
140,0.92
141,0.96
142,0.8
143,0.88
144,1.0
145,0.96
146,0.92
147,0.76
148,0.8
149,0.88
150,0.96
151,0.88
152,1.0
153,0.96
154,0.92
155,0.96
156,1.0
157,0.72
158,0.84
159,0.96
160,0.96
161,0.92
162,0.88
163,0.96
164,0.88
165,0.84
166,0.96
167,0.72
168,0.92
169,0.92
170,0.88
171,0.84
172,0.92
173,0.92
174,0.68
175,0.92
176,1.0
177,0.88
178,0.92
179,1.0
180,0.92
181,0.84
182,0.84
183,0.88
184,0.88
185,0.84
186,0.88
187,0.88
188,0.92
189,0.92
190,0.96
191,0.96
192,0.92
193,0.88
194,0.84
195,0.8
196,0.84
197,0.92
198,0.88
199,0.96
200,0.84
