,0
0,0.8
1,0.8
2,0.64
3,0.76
4,0.88
5,0.92
6,0.88
7,0.8
8,0.8
9,0.92
10,0.92
11,0.92
12,0.88
13,0.8
14,0.84
15,0.92
16,0.96
17,0.84
18,0.96
19,0.92
20,0.8
21,0.92
22,0.84
23,0.92
24,0.88
25,0.84
26,1.0
27,0.96
28,0.92
29,0.92
30,0.96
31,0.88
32,0.88
33,0.88
34,0.92
35,0.88
36,0.96
37,0.88
38,0.68
39,0.88
40,0.92
41,0.88
42,0.88
43,0.84
44,0.96
45,0.84
46,0.84
47,0.92
48,0.92
49,0.8
50,0.92
51,0.96
52,0.92
53,0.88
54,0.84
55,0.96
56,0.76
57,0.88
58,0.84
59,0.96
60,0.84
61,0.88
62,0.88
63,0.8
64,0.8
65,0.92
66,0.96
67,0.96
68,0.76
69,0.96
70,1.0
71,0.92
72,0.8
73,0.8
74,0.8
75,0.96
76,0.76
77,0.92
78,0.88
79,0.92
80,0.88
81,0.8
82,0.96
83,0.8
84,0.84
85,0.88
86,0.88
87,0.92
88,0.84
89,0.96
90,0.96
91,0.96
92,0.84
93,0.84
94,0.92
95,0.84
96,0.76
97,1.0
98,0.88
99,0.96
100,0.88
101,0.76
102,1.0
103,0.84
104,0.8
105,0.92
106,0.92
107,0.96
108,0.84
109,0.84
110,0.96
111,0.8
112,0.96
113,0.92
114,0.96
115,0.96
116,0.8
117,0.92
118,0.92
119,0.92
120,0.88
121,0.8
122,0.76
123,0.88
124,0.92
125,0.96
126,0.8
127,0.8
128,0.88
129,0.88
130,0.88
131,0.88
132,0.92
133,0.88
134,0.84
135,0.72
136,0.88
137,0.92
138,0.84
139,0.88
140,0.96
141,0.8
142,0.88
143,0.96
144,0.96
145,0.88
146,0.76
147,0.96
148,1.0
149,0.92
150,0.68
151,0.96
152,0.84
153,0.72
154,0.92
155,1.0
156,0.84
157,0.92
158,0.88
159,0.92
160,0.92
161,0.96
162,0.92
163,0.8
164,0.92
165,0.8
166,0.84
167,0.72
168,0.88
169,0.84
170,0.88
171,0.96
172,0.92
173,0.72
174,0.92
175,0.84
176,0.84
177,0.88
178,0.72
179,0.92
180,0.84
181,0.84
182,0.92
183,0.84
184,0.88
185,0.84
186,0.88
187,0.88
188,0.72
189,0.84
190,0.96
191,0.84
192,0.92
193,0.92
194,0.8
195,0.96
196,0.92
197,0.92
198,0.84
199,0.88
200,0.84
