,0
0,0.64
1,0.72
2,0.8
3,0.8
4,0.8
5,0.76
6,0.88
7,0.88
8,0.68
9,0.72
10,0.96
11,0.88
12,0.8
13,0.84
14,0.8
15,0.84
16,0.96
17,0.76
18,0.8
19,0.92
20,0.84
21,0.76
22,0.76
23,0.72
24,0.84
25,0.8
26,0.84
27,0.72
28,0.88
29,0.92
30,0.84
31,0.76
32,0.88
33,0.84
34,0.96
35,0.96
36,0.92
37,0.92
38,0.92
39,1.0
40,0.68
41,0.92
42,0.8
43,0.88
44,0.96
45,0.88
46,0.92
47,0.92
48,0.92
49,0.88
50,0.96
51,1.0
52,1.0
53,1.0
54,0.92
55,0.96
56,0.92
57,1.0
58,0.84
59,1.0
60,0.8
61,0.96
62,0.96
63,0.92
64,0.84
65,0.84
66,0.92
67,0.88
68,0.96
69,0.84
70,0.88
71,0.96
72,0.96
73,0.92
74,0.96
75,0.92
76,0.88
77,0.88
78,0.88
79,0.84
80,0.92
81,0.88
82,0.96
83,0.92
84,0.88
85,0.96
86,0.96
87,0.96
88,0.96
89,0.96
90,0.92
91,0.96
92,1.0
93,0.92
94,1.0
95,1.0
96,0.84
97,0.88
98,0.8
99,0.88
100,0.96
101,0.92
102,0.96
103,0.96
104,0.92
105,0.88
106,0.96
107,0.96
108,0.92
109,0.88
110,0.96
111,0.96
112,1.0
113,0.92
114,0.8
115,0.88
116,0.96
117,0.84
118,0.92
119,0.88
120,1.0
121,1.0
122,1.0
123,0.92
124,0.92
125,0.92
126,0.84
127,0.92
128,1.0
129,0.96
130,1.0
131,0.88
132,0.92
133,1.0
134,0.88
135,1.0
136,0.84
137,0.96
138,0.92
139,0.92
140,0.88
141,0.88
142,0.84
143,0.96
144,0.96
145,0.92
146,0.96
147,0.92
148,0.96
149,1.0
150,0.92
151,0.96
152,0.92
153,0.88
154,0.92
155,0.96
156,0.92
157,1.0
158,0.96
159,1.0
160,0.92
161,0.88
162,0.92
163,0.92
164,0.96
165,0.92
166,0.96
167,0.92
168,0.88
169,0.88
170,0.96
171,0.96
172,0.92
173,0.96
174,1.0
175,0.96
176,0.96
177,0.96
178,0.88
179,1.0
180,1.0
181,0.8
182,0.92
183,0.88
184,0.96
185,1.0
186,0.96
187,1.0
188,1.0
189,1.0
190,0.96
191,0.92
192,0.88
193,0.92
194,0.88
195,0.88
196,0.96
197,0.96
198,1.0
199,0.92
200,1.0
