,0
0,0.72
1,0.92
2,0.76
3,0.68
4,0.88
5,0.88
6,0.8
7,0.8
8,0.92
9,0.88
10,0.88
11,0.92
12,0.8
13,0.92
14,0.92
15,0.84
16,0.84
17,0.96
18,0.76
19,0.72
20,0.88
21,0.84
22,0.88
23,0.68
24,0.76
25,0.92
26,1.0
27,0.88
28,0.88
29,0.8
30,0.96
31,0.96
32,0.8
33,0.8
34,0.84
35,0.92
36,0.96
37,0.92
38,0.8
39,0.88
40,0.76
41,0.88
42,0.84
43,0.88
44,0.96
45,0.92
46,0.88
47,0.92
48,0.88
49,0.8
50,0.88
51,0.88
52,0.72
53,0.8
54,0.92
55,0.8
56,0.88
57,0.88
58,0.88
59,0.84
60,0.96
61,0.84
62,0.96
63,0.92
64,0.8
65,0.84
66,0.84
67,0.92
68,0.84
69,0.84
70,0.76
71,0.92
72,0.88
73,0.88
74,0.88
75,0.68
76,0.92
77,0.84
78,0.84
79,0.92
80,0.92
81,0.88
82,1.0
83,0.84
84,0.88
85,0.8
86,0.92
87,0.88
88,0.84
89,0.92
90,0.96
91,0.8
92,0.88
93,0.96
94,0.92
95,0.92
96,0.72
97,0.84
98,0.88
99,0.92
100,0.84
101,0.84
102,0.96
103,0.84
104,0.88
105,0.84
106,0.88
107,0.84
108,0.88
109,0.88
110,0.92
111,0.72
112,0.92
113,0.84
114,0.88
115,0.84
116,0.72
117,0.92
118,0.8
119,0.8
120,0.88
121,0.88
122,0.88
123,0.88
124,0.84
125,0.92
126,0.96
127,0.8
128,0.88
129,0.96
130,0.84
131,0.8
132,0.92
133,0.76
134,0.84
135,0.96
136,0.92
137,0.84
138,0.96
139,0.96
140,0.8
141,0.88
142,0.76
143,0.92
144,0.96
145,0.8
146,0.92
147,0.88
148,0.8
149,0.84
150,0.84
151,0.88
152,0.92
153,0.76
154,0.96
155,0.96
156,0.8
157,0.84
158,0.88
159,0.88
160,0.96
161,0.96
162,0.88
163,0.96
164,0.8
165,0.88
166,0.88
167,0.92
168,0.88
169,0.84
170,0.96
171,0.84
172,0.96
173,0.92
174,0.84
175,0.92
176,0.96
177,1.0
178,0.96
179,1.0
180,0.96
181,0.8
182,0.84
183,0.92
184,0.84
185,0.92
186,1.0
187,0.96
188,0.72
189,0.88
190,0.84
191,0.88
192,0.8
193,0.96
194,0.92
195,0.92
196,0.96
197,0.8
198,0.84
199,0.96
200,0.88
