,0
0,0.84
1,0.84
2,0.76
3,0.84
4,0.84
5,1.0
6,0.96
7,1.0
8,1.0
9,0.92
10,0.96
11,0.92
12,0.96
13,0.96
14,0.88
15,0.92
16,0.8
17,0.8
18,0.96
19,0.8
20,0.84
21,0.96
22,1.0
23,0.96
24,0.96
25,0.92
26,0.92
27,0.96
28,0.92
29,0.96
30,0.88
31,0.96
32,0.92
33,0.88
34,0.92
35,0.84
36,0.96
37,0.96
38,0.96
39,0.96
40,1.0
41,0.92
42,0.96
43,0.92
44,0.92
45,1.0
46,1.0
47,0.92
48,0.88
49,0.92
50,0.96
51,0.96
52,1.0
53,0.96
54,0.92
55,1.0
56,0.96
57,0.88
58,1.0
59,1.0
60,0.96
61,0.88
62,1.0
63,0.96
64,0.96
65,0.92
66,1.0
67,0.92
68,0.88
69,1.0
70,0.96
71,0.88
72,0.92
73,0.96
74,0.92
75,1.0
76,0.96
77,1.0
78,1.0
79,0.92
80,0.96
81,0.92
82,0.96
83,0.92
84,1.0
85,0.92
86,0.92
87,0.92
88,0.92
89,1.0
90,0.96
91,0.88
92,0.92
93,1.0
94,0.88
95,1.0
96,1.0
97,0.92
98,0.96
99,0.92
100,0.96
101,0.96
102,0.96
103,0.96
104,0.88
105,0.96
106,0.96
107,0.88
108,0.88
109,0.92
110,0.88
111,0.92
112,0.96
113,0.96
114,0.96
115,1.0
116,0.88
117,1.0
118,0.92
119,0.96
120,0.92
121,0.96
122,0.96
123,1.0
124,0.96
125,0.96
126,0.96
127,1.0
128,0.88
129,0.96
130,0.92
131,0.96
132,0.96
133,1.0
134,0.92
135,1.0
136,1.0
137,1.0
138,0.88
139,0.84
140,0.88
141,0.96
142,0.96
143,0.92
144,0.96
145,0.96
146,0.96
147,0.92
148,0.96
149,0.92
150,0.96
151,0.92
152,0.92
153,1.0
154,0.88
155,0.96
156,0.84
157,0.96
158,1.0
159,0.96
160,0.96
161,1.0
162,0.88
163,0.92
164,0.88
165,0.92
166,0.96
167,1.0
168,0.96
169,0.76
170,1.0
171,0.92
172,0.96
173,0.96
174,1.0
175,1.0
176,0.96
177,0.88
178,1.0
179,0.92
180,1.0
181,0.92
182,0.96
183,1.0
184,1.0
185,0.92
186,0.96
187,0.96
188,0.96
189,0.92
190,1.0
191,1.0
192,0.96
193,0.96
194,0.96
195,1.0
196,0.96
197,0.96
198,0.96
199,0.92
200,0.92
