,0
0,0.8
1,0.84
2,0.72
3,0.76
4,0.8
5,0.88
6,0.96
7,0.92
8,1.0
9,0.88
10,0.84
11,0.92
12,0.88
13,0.88
14,0.8
15,0.88
16,0.96
17,0.64
18,0.92
19,0.88
20,0.8
21,0.6
22,0.88
23,0.8
24,1.0
25,0.96
26,0.92
27,0.8
28,0.92
29,0.96
30,0.76
31,0.88
32,0.92
33,0.8
34,0.92
35,0.84
36,0.96
37,0.84
38,1.0
39,0.88
40,0.88
41,0.92
42,0.92
43,0.96
44,0.84
45,0.84
46,0.76
47,0.8
48,0.84
49,0.84
50,0.84
51,0.92
52,0.8
53,0.88
54,0.96
55,0.92
56,0.92
57,0.76
58,1.0
59,0.96
60,0.88
61,0.8
62,0.8
63,0.96
64,0.92
65,0.88
66,0.84
67,0.96
68,0.88
69,0.96
70,0.92
71,0.88
72,0.96
73,0.84
74,0.84
75,0.88
76,0.84
77,0.88
78,0.92
79,0.84
80,0.76
81,0.88
82,0.96
83,0.96
84,0.92
85,1.0
86,0.88
87,0.96
88,0.88
89,0.88
90,0.84
91,0.76
92,0.88
93,0.96
94,0.96
95,0.76
96,0.84
97,1.0
98,0.84
99,0.8
100,0.92
101,0.8
102,0.88
103,0.96
104,0.8
105,0.96
106,0.88
107,0.8
108,0.84
109,0.8
110,0.88
111,0.8
112,0.76
113,0.92
114,0.96
115,0.8
116,0.88
117,1.0
118,0.84
119,0.96
120,0.76
121,0.8
122,1.0
123,0.88
124,0.88
125,0.8
126,0.72
127,0.88
128,0.88
129,0.84
130,0.96
131,0.76
132,0.84
133,0.92
134,0.92
135,0.92
136,0.92
137,0.84
138,0.8
139,0.8
140,0.84
141,0.84
142,0.96
143,0.8
144,0.84
145,0.96
146,0.88
147,1.0
148,0.84
149,0.84
150,0.88
151,0.88
152,0.92
153,0.76
154,1.0
155,0.84
156,0.84
157,0.92
158,0.88
159,0.96
160,0.88
161,0.84
162,0.88
163,0.8
164,0.96
165,0.76
166,0.92
167,0.92
168,0.96
169,0.88
170,0.88
171,0.72
172,0.92
173,0.88
174,0.88
175,0.88
176,0.84
177,0.96
178,0.84
179,1.0
180,0.96
181,0.8
182,0.88
183,0.96
184,0.96
185,0.92
186,0.88
187,0.84
188,0.92
189,0.92
190,0.92
191,0.84
192,0.88
193,0.72
194,0.88
195,0.96
196,0.96
197,0.92
198,0.8
199,1.0
200,0.92
