,0
0,0.64
1,0.68
2,0.84
3,0.72
4,0.8
5,0.72
6,0.92
7,0.92
8,0.8
9,0.92
10,0.88
11,0.96
12,0.84
13,0.84
14,0.92
15,0.76
16,0.76
17,0.92
18,0.88
19,0.92
20,0.84
21,0.92
22,0.96
23,0.92
24,0.84
25,0.88
26,1.0
27,0.92
28,0.92
29,0.92
30,0.92
31,0.92
32,1.0
33,0.92
34,0.96
35,0.88
36,0.96
37,0.92
38,0.96
39,0.92
40,0.96
41,0.88
42,0.96
43,1.0
44,0.92
45,1.0
46,0.92
47,0.92
48,0.88
49,0.88
50,0.92
51,1.0
52,0.96
53,0.96
54,0.88
55,1.0
56,1.0
57,0.88
58,0.96
59,0.8
60,0.92
61,0.92
62,1.0
63,0.92
64,0.84
65,0.84
66,0.92
67,1.0
68,0.96
69,0.88
70,0.88
71,0.92
72,0.96
73,0.92
74,0.92
75,0.84
76,0.88
77,0.92
78,0.92
79,0.96
80,0.84
81,0.88
82,0.76
83,0.88
84,0.88
85,1.0
86,0.96
87,0.88
88,0.96
89,0.96
90,0.92
91,0.92
92,0.96
93,0.88
94,0.96
95,1.0
96,0.88
97,0.96
98,0.88
99,0.92
100,0.92
101,0.88
102,0.92
103,0.88
104,0.96
105,0.8
106,1.0
107,0.92
108,0.92
109,0.88
110,0.8
111,0.92
112,1.0
113,0.84
114,0.92
115,0.84
116,0.96
117,0.84
118,0.96
119,0.96
120,0.96
121,0.96
122,0.92
123,1.0
124,0.84
125,0.96
126,1.0
127,0.92
128,0.92
129,0.92
130,0.92
131,0.88
132,0.96
133,0.96
134,0.88
135,0.96
136,0.84
137,0.96
138,0.96
139,0.92
140,1.0
141,1.0
142,1.0
143,0.88
144,0.96
145,0.92
146,0.84
147,0.96
148,0.84
149,0.92
150,0.88
151,0.92
152,0.88
153,1.0
154,0.92
155,1.0
156,0.88
157,0.96
158,1.0
159,0.96
160,0.8
161,1.0
162,0.96
163,0.96
164,0.96
165,0.96
166,0.96
167,0.92
168,0.84
169,0.92
170,0.96
171,0.96
172,0.96
173,0.92
174,0.84
175,1.0
176,0.96
177,0.92
178,0.92
179,0.88
180,0.92
181,1.0
182,0.84
183,0.88
184,0.96
185,1.0
186,1.0
187,0.92
188,0.92
189,1.0
190,0.88
191,0.92
192,0.96
193,0.96
194,0.96
195,0.92
196,0.96
197,1.0
198,0.88
199,1.0
200,1.0
