,0
0,0.72
1,0.96
2,0.88
3,0.96
4,1.0
5,0.92
6,0.84
7,0.96
8,1.0
9,0.92
10,0.96
11,1.0
12,0.96
13,0.96
14,0.96
15,0.96
16,0.92
17,1.0
18,0.92
19,0.84
20,0.96
21,1.0
22,0.92
23,1.0
24,0.92
25,0.84
26,0.92
27,1.0
28,0.96
29,0.88
30,1.0
31,0.96
32,0.92
33,0.88
34,0.88
35,0.96
36,1.0
37,0.96
38,0.96
39,0.96
40,1.0
41,0.96
42,0.96
43,0.96
44,0.96
45,0.96
46,1.0
47,1.0
48,0.92
49,1.0
50,1.0
51,0.88
52,0.92
53,0.92
54,0.96
55,1.0
56,0.96
57,1.0
58,0.92
59,1.0
60,1.0
61,1.0
62,0.96
63,0.92
64,1.0
65,0.96
66,1.0
67,1.0
68,0.96
69,1.0
70,0.96
71,0.96
72,0.96
73,0.92
74,0.96
75,0.96
76,1.0
77,0.92
78,1.0
79,1.0
80,0.88
81,0.96
82,1.0
83,1.0
84,1.0
85,0.96
86,0.92
87,0.92
88,0.92
89,0.92
90,0.92
91,0.84
92,1.0
93,0.92
94,0.92
95,0.8
96,1.0
97,0.88
98,1.0
99,0.96
100,0.92
101,0.96
102,0.96
103,0.96
104,0.96
105,0.92
106,0.92
107,0.96
108,0.92
109,0.96
110,1.0
111,0.92
112,0.96
113,1.0
114,0.8
115,0.88
116,0.92
117,1.0
118,0.92
119,0.96
120,0.92
121,0.96
122,0.96
123,0.92
124,0.92
125,0.96
126,0.96
127,1.0
128,0.96
129,1.0
130,1.0
131,0.84
132,0.92
133,0.88
134,0.92
135,0.92
136,1.0
137,0.92
138,1.0
139,0.96
140,1.0
141,0.96
142,0.88
143,0.96
144,0.92
145,0.96
146,0.96
147,0.96
148,1.0
149,0.96
150,0.96
151,0.92
152,0.92
153,0.92
154,0.96
155,0.96
156,1.0
157,0.96
158,0.92
159,1.0
160,0.96
161,0.88
162,0.8
163,0.96
164,0.96
165,0.88
166,0.96
167,0.96
168,0.96
169,0.92
170,0.92
171,0.96
172,0.88
173,0.96
174,0.92
175,0.88
176,0.96
177,1.0
178,0.96
179,1.0
180,0.92
181,1.0
182,0.96
183,0.96
184,0.96
185,0.92
186,0.96
187,0.88
188,0.84
189,1.0
190,0.92
191,0.96
192,0.92
193,0.96
194,0.96
195,0.96
196,0.92
197,0.96
198,0.96
199,0.96
200,0.96
