,0
0,0.64
1,0.68
2,0.84
3,0.92
4,0.84
5,0.88
6,0.8
7,0.92
8,0.84
9,0.96
10,0.92
11,1.0
12,0.92
13,0.84
14,0.84
15,0.92
16,0.84
17,0.72
18,0.88
19,0.84
20,0.84
21,0.84
22,0.88
23,0.96
24,0.84
25,0.96
26,0.88
27,0.92
28,0.92
29,0.88
30,0.84
31,1.0
32,0.88
33,0.88
34,0.92
35,0.88
36,0.96
37,0.92
38,0.96
39,0.92
40,0.92
41,0.92
42,0.92
43,0.96
44,0.92
45,0.88
46,0.96
47,0.92
48,1.0
49,0.96
50,0.92
51,1.0
52,0.96
53,0.88
54,0.96
55,0.96
56,0.96
57,0.76
58,0.8
59,0.92
60,0.92
61,0.8
62,0.92
63,0.92
64,0.88
65,0.92
66,0.96
67,0.92
68,0.96
69,0.76
70,0.96
71,0.96
72,0.88
73,0.92
74,1.0
75,0.92
76,0.88
77,0.88
78,0.92
79,0.96
80,0.92
81,0.88
82,0.8
83,0.92
84,0.96
85,1.0
86,0.92
87,0.96
88,0.88
89,0.96
90,0.92
91,0.96
92,1.0
93,0.96
94,0.96
95,0.96
96,0.96
97,1.0
98,1.0
99,1.0
100,0.92
101,0.96
102,0.96
103,0.88
104,0.92
105,0.96
106,1.0
107,1.0
108,0.88
109,0.96
110,0.96
111,0.96
112,0.96
113,0.92
114,1.0
115,0.92
116,0.96
117,0.92
118,0.96
119,0.96
120,0.96
121,1.0
122,0.96
123,0.84
124,0.92
125,0.92
126,0.92
127,0.84
128,0.96
129,0.92
130,0.88
131,0.92
132,0.96
133,1.0
134,0.92
135,0.92
136,0.96
137,0.96
138,0.92
139,1.0
140,0.88
141,0.96
142,0.96
143,0.92
144,1.0
145,0.88
146,1.0
147,0.96
148,0.96
149,0.92
150,0.84
151,0.92
152,1.0
153,0.96
154,0.92
155,1.0
156,0.96
157,0.96
158,0.92
159,1.0
160,0.96
161,1.0
162,0.96
163,0.92
164,0.96
165,0.92
166,0.88
167,0.88
168,1.0
169,0.96
170,0.92
171,0.96
172,0.92
173,1.0
174,1.0
175,0.96
176,0.88
177,1.0
178,0.92
179,0.84
180,0.96
181,0.96
182,0.92
183,0.92
184,1.0
185,1.0
186,0.96
187,0.96
188,0.92
189,0.88
190,0.96
191,1.0
192,0.96
193,0.92
194,1.0
195,0.88
196,0.84
197,0.84
198,0.96
199,0.92
200,0.96
