,0
0,0.6
1,0.8
2,0.76
3,0.88
4,0.88
5,0.88
6,0.8
7,0.88
8,0.88
9,0.96
10,0.88
11,0.88
12,0.88
13,0.84
14,0.84
15,0.92
16,0.88
17,0.88
18,1.0
19,0.88
20,0.92
21,1.0
22,0.92
23,1.0
24,0.88
25,0.88
26,0.92
27,0.92
28,0.88
29,0.76
30,1.0
31,0.8
32,0.88
33,0.92
34,0.96
35,0.8
36,0.92
37,1.0
38,0.92
39,1.0
40,0.88
41,0.96
42,0.96
43,0.96
44,0.96
45,0.92
46,0.92
47,0.84
48,0.84
49,0.92
50,0.88
51,0.92
52,0.92
53,1.0
54,0.92
55,0.88
56,0.88
57,0.88
58,0.92
59,0.96
60,0.92
61,0.88
62,1.0
63,0.92
64,0.96
65,0.96
66,0.96
67,0.96
68,0.92
69,0.88
70,0.92
71,0.92
72,0.96
73,0.96
74,0.92
75,0.96
76,0.96
77,0.96
78,0.92
79,0.88
80,0.92
81,0.96
82,0.88
83,0.96
84,0.96
85,0.88
86,0.96
87,0.92
88,0.92
89,0.84
90,0.84
91,0.96
92,0.92
93,0.88
94,0.96
95,1.0
96,0.92
97,0.88
98,0.96
99,0.8
100,0.96
101,0.92
102,0.96
103,0.96
104,0.84
105,0.96
106,0.92
107,0.96
108,0.96
109,0.92
110,0.96
111,0.92
112,0.92
113,0.88
114,0.92
115,0.88
116,0.84
117,0.92
118,0.8
119,1.0
120,0.92
121,0.88
122,0.88
123,0.92
124,1.0
125,0.96
126,0.96
127,0.96
128,0.92
129,1.0
130,0.92
131,0.92
132,0.96
133,0.88
134,0.8
135,0.76
136,1.0
137,0.96
138,0.92
139,0.96
140,0.96
141,0.96
142,0.96
143,0.8
144,0.88
145,0.92
146,0.88
147,0.92
148,0.92
149,0.92
150,1.0
151,0.96
152,0.96
153,0.96
154,0.92
155,1.0
156,0.96
157,0.96
158,0.92
159,0.88
160,0.84
161,1.0
162,1.0
163,1.0
164,0.92
165,0.88
166,0.92
167,0.96
168,0.92
169,0.88
170,0.92
171,0.88
172,1.0
173,0.92
174,1.0
175,0.92
176,0.92
177,0.84
178,0.88
179,0.88
180,0.96
181,0.8
182,0.88
183,0.92
184,1.0
185,0.92
186,0.92
187,0.88
188,1.0
189,1.0
190,1.0
191,0.92
192,0.92
193,0.96
194,1.0
195,0.96
196,0.92
197,0.92
198,0.92
199,0.96
200,0.96
