,0
0,0.52
1,0.88
2,0.68
3,0.88
4,0.84
5,0.92
6,0.88
7,0.88
8,0.72
9,0.92
10,0.84
11,0.88
12,0.92
13,0.84
14,0.96
15,0.88
16,0.88
17,0.88
18,0.88
19,0.88
20,0.92
21,0.92
22,0.88
23,0.92
24,0.72
25,0.72
26,0.84
27,0.84
28,0.64
29,0.92
30,1.0
31,0.84
32,0.84
33,0.72
34,0.88
35,0.88
36,0.84
37,0.8
38,0.84
39,0.92
40,0.88
41,0.88
42,0.92
43,0.92
44,0.96
45,0.88
46,0.76
47,0.8
48,0.84
49,0.84
50,0.92
51,0.84
52,0.92
53,0.88
54,0.92
55,0.96
56,0.92
57,0.88
58,0.8
59,0.96
60,1.0
61,0.96
62,0.92
63,0.88
64,0.8
65,0.88
66,0.72
67,0.84
68,0.68
69,0.92
70,0.8
71,0.96
72,0.8
73,0.92
74,0.92
75,0.72
76,0.96
77,0.92
78,0.92
79,1.0
80,0.88
81,0.92
82,0.84
83,0.92
84,0.8
85,0.92
86,0.88
87,0.84
88,0.92
89,0.96
90,0.96
91,0.88
92,0.88
93,0.92
94,0.88
95,0.84
96,0.8
97,0.8
98,0.88
99,0.76
100,0.84
101,0.96
102,0.88
103,0.88
104,0.88
105,1.0
106,0.84
107,1.0
108,0.8
109,0.84
110,0.92
111,0.92
112,0.8
113,0.84
114,0.76
115,0.8
116,0.88
117,0.8
118,0.96
119,0.84
120,0.88
121,0.88
122,1.0
123,0.92
124,0.76
125,0.92
126,0.76
127,0.92
128,0.96
129,0.84
130,0.88
131,0.8
132,0.88
133,0.88
134,0.84
135,0.92
136,0.8
137,0.92
138,0.84
139,0.92
140,0.76
141,0.96
142,0.96
143,0.88
144,0.88
145,0.84
146,0.68
147,0.8
148,0.88
149,0.84
150,0.64
151,0.84
152,0.84
153,0.96
154,0.88
155,0.68
156,0.92
157,0.88
158,0.88
159,0.96
160,0.84
161,0.84
162,0.88
163,0.88
164,0.92
165,0.84
166,0.88
167,0.8
168,1.0
169,0.88
170,0.88
171,0.84
172,0.8
173,0.92
174,0.92
175,0.84
176,0.88
177,0.8
178,0.8
179,1.0
180,0.84
181,0.88
182,0.92
183,0.92
184,0.92
185,0.88
186,0.92
187,0.88
188,0.92
189,0.96
190,0.8
191,0.92
192,1.0
193,0.88
194,0.76
195,1.0
196,0.92
197,0.8
198,0.84
199,0.84
200,0.68
