,0
0,0.48
1,0.84
2,0.72
3,0.84
4,0.92
5,0.88
6,0.8
7,0.88
8,0.92
9,0.92
10,0.92
11,1.0
12,0.84
13,0.84
14,0.84
15,0.92
16,0.92
17,1.0
18,0.92
19,0.92
20,0.96
21,1.0
22,1.0
23,0.92
24,0.84
25,0.96
26,1.0
27,0.84
28,0.88
29,0.88
30,0.96
31,0.96
32,0.88
33,0.96
34,1.0
35,0.96
36,0.84
37,1.0
38,0.96
39,0.88
40,0.84
41,0.88
42,0.96
43,1.0
44,0.92
45,0.92
46,0.92
47,0.88
48,0.96
49,0.92
50,1.0
51,0.92
52,0.84
53,0.88
54,0.8
55,0.88
56,0.96
57,0.92
58,0.92
59,0.96
60,0.96
61,0.92
62,0.96
63,0.84
64,0.96
65,0.92
66,0.92
67,0.88
68,0.92
69,1.0
70,0.96
71,1.0
72,0.88
73,1.0
74,0.92
75,0.96
76,0.92
77,0.96
78,0.96
79,0.96
80,0.88
81,0.88
82,0.92
83,0.92
84,0.8
85,0.96
86,0.96
87,0.96
88,1.0
89,0.92
90,1.0
91,0.88
92,0.96
93,0.88
94,1.0
95,1.0
96,0.88
97,0.92
98,0.92
99,0.96
100,0.88
101,0.96
102,1.0
103,0.92
104,0.96
105,0.92
106,0.96
107,0.96
108,0.96
109,1.0
110,0.96
111,0.92
112,0.96
113,0.92
114,0.88
115,0.96
116,1.0
117,0.96
118,0.96
119,0.92
120,0.92
121,0.96
122,0.96
123,0.92
124,0.96
125,0.96
126,1.0
127,0.84
128,0.92
129,0.92
130,1.0
131,0.88
132,0.88
133,1.0
134,0.88
135,0.92
136,1.0
137,0.96
138,0.96
139,0.96
140,0.84
141,1.0
142,0.92
143,0.92
144,0.88
145,1.0
146,1.0
147,0.92
148,1.0
149,0.84
150,0.96
151,0.88
152,0.96
153,1.0
154,0.96
155,0.96
156,1.0
157,0.96
158,1.0
159,1.0
160,1.0
161,1.0
162,0.84
163,0.96
164,0.96
165,0.96
166,0.96
167,1.0
168,0.96
169,0.88
170,0.96
171,0.92
172,1.0
173,1.0
174,1.0
175,1.0
176,0.96
177,0.96
178,0.88
179,0.92
180,0.84
181,0.96
182,0.96
183,1.0
184,1.0
185,0.92
186,0.88
187,0.96
188,0.92
189,0.96
190,0.92
191,0.96
192,0.92
193,0.96
194,0.88
195,0.92
196,0.96
197,0.96
198,0.96
199,0.96
200,0.96
