,0
0,0.76
1,0.88
2,0.96
3,0.96
4,1.0
5,0.96
6,1.0
7,0.92
8,1.0
9,1.0
10,0.96
11,0.92
12,0.96
13,0.92
14,0.92
15,0.8
16,0.92
17,0.96
18,0.92
19,0.92
20,0.84
21,0.96
22,0.88
23,1.0
24,0.96
25,0.96
26,0.92
27,1.0
28,0.92
29,0.96
30,0.96
31,0.96
32,0.92
33,0.96
34,1.0
35,1.0
36,0.92
37,0.96
38,0.96
39,0.88
40,0.96
41,0.96
42,0.96
43,0.96
44,0.88
45,1.0
46,0.96
47,1.0
48,1.0
49,0.92
50,1.0
51,1.0
52,0.96
53,1.0
54,1.0
55,0.96
56,0.92
57,0.96
58,0.96
59,0.92
60,0.92
61,1.0
62,0.96
63,0.88
64,0.96
65,0.96
66,1.0
67,0.92
68,0.92
69,0.88
70,0.96
71,0.92
72,0.8
73,0.96
74,1.0
75,0.96
76,0.88
77,0.92
78,0.92
79,0.96
80,0.88
81,0.96
82,1.0
83,0.88
84,1.0
85,0.84
86,0.96
87,1.0
88,0.92
89,0.92
90,0.96
91,1.0
92,0.96
93,0.92
94,0.96
95,0.92
96,1.0
97,0.92
98,0.88
99,0.96
100,0.96
101,0.92
102,0.92
103,0.96
104,0.84
105,0.96
106,0.72
107,0.96
108,0.84
109,0.88
110,0.88
111,0.88
112,0.88
113,0.96
114,0.96
115,1.0
116,0.96
117,0.92
118,1.0
119,0.96
120,0.96
121,0.84
122,0.92
123,0.92
124,0.92
125,0.92
126,0.92
127,0.92
128,0.92
129,0.88
130,0.88
131,0.96
132,0.96
133,0.92
134,0.96
135,0.92
136,0.92
137,0.96
138,0.96
139,0.92
140,0.96
141,1.0
142,1.0
143,0.96
144,1.0
145,0.96
146,0.92
147,1.0
148,0.88
149,0.84
150,0.96
151,0.92
152,0.88
153,0.96
154,0.88
155,0.88
156,1.0
157,0.96
158,0.92
159,0.96
160,1.0
161,0.92
162,0.96
163,0.96
164,0.96
165,0.84
166,0.96
167,1.0
168,0.96
169,0.92
170,0.96
171,0.96
172,0.92
173,0.92
174,1.0
175,1.0
176,0.92
177,1.0
178,1.0
179,1.0
180,0.96
181,0.92
182,0.96
183,0.96
184,0.92
185,0.96
186,0.96
187,0.96
188,0.96
189,0.88
190,1.0
191,0.92
192,0.96
193,0.92
194,0.92
195,0.92
196,0.88
197,1.0
198,0.96
199,0.88
200,0.92
