,0
0,0.52
1,0.76
2,0.76
3,0.96
4,1.0
5,0.72
6,0.88
7,0.88
8,0.84
9,0.92
10,0.96
11,0.96
12,0.96
13,0.88
14,0.8
15,0.92
16,0.96
17,0.76
18,0.84
19,0.96
20,0.8
21,0.88
22,1.0
23,0.88
24,0.96
25,1.0
26,0.96
27,0.88
28,0.84
29,0.84
30,1.0
31,0.92
32,0.84
33,0.92
34,0.96
35,0.96
36,0.96
37,1.0
38,0.96
39,0.64
40,0.88
41,0.92
42,0.88
43,0.92
44,0.96
45,0.92
46,0.96
47,0.8
48,0.92
49,1.0
50,0.96
51,0.84
52,0.88
53,0.96
54,0.84
55,0.88
56,0.92
57,0.96
58,0.96
59,0.88
60,1.0
61,0.92
62,0.88
63,0.92
64,0.88
65,0.96
66,0.96
67,1.0
68,0.92
69,1.0
70,0.88
71,0.92
72,0.92
73,0.88
74,0.96
75,0.92
76,1.0
77,0.84
78,0.92
79,0.92
80,0.88
81,0.88
82,0.92
83,0.84
84,0.84
85,0.8
86,1.0
87,0.88
88,0.96
89,1.0
90,0.84
91,0.88
92,0.96
93,1.0
94,1.0
95,0.92
96,0.88
97,0.88
98,0.92
99,0.88
100,0.92
101,0.84
102,0.96
103,0.92
104,0.92
105,0.96
106,0.92
107,0.96
108,0.92
109,0.92
110,0.88
111,0.92
112,0.88
113,0.92
114,0.88
115,0.84
116,0.88
117,0.96
118,0.92
119,0.96
120,1.0
121,0.88
122,1.0
123,0.92
124,0.96
125,0.96
126,0.92
127,0.92
128,1.0
129,0.88
130,0.92
131,0.96
132,0.92
133,0.88
134,0.96
135,0.88
136,0.92
137,0.92
138,1.0
139,0.92
140,0.84
141,0.92
142,0.96
143,0.92
144,0.96
145,0.8
146,0.96
147,0.88
148,0.84
149,0.92
150,0.88
151,1.0
152,0.84
153,0.96
154,0.96
155,0.92
156,0.96
157,0.92
158,0.96
159,0.96
160,0.88
161,0.88
162,0.96
163,0.96
164,0.88
165,0.8
166,0.8
167,0.96
168,1.0
169,0.96
170,0.84
171,0.96
172,0.88
173,0.84
174,0.88
175,1.0
176,0.96
177,0.96
178,0.96
179,1.0
180,0.96
181,0.92
182,1.0
183,1.0
184,1.0
185,0.92
186,0.92
187,0.88
188,1.0
189,1.0
190,1.0
191,0.96
192,0.96
193,0.96
194,0.92
195,0.92
196,0.96
197,0.88
198,1.0
199,0.96
200,1.0
