,0
0,0.64
1,0.72
2,0.84
3,0.88
4,0.76
5,0.84
6,0.84
7,0.92
8,0.84
9,0.92
10,0.92
11,0.96
12,0.88
13,0.92
14,0.92
15,0.96
16,1.0
17,0.88
18,0.96
19,0.88
20,0.84
21,0.84
22,0.88
23,0.92
24,1.0
25,0.88
26,0.88
27,0.92
28,0.84
29,0.88
30,0.88
31,0.96
32,0.8
33,0.92
34,0.88
35,0.84
36,0.92
37,0.92
38,0.96
39,0.76
40,0.92
41,0.8
42,0.88
43,0.84
44,0.84
45,0.92
46,0.76
47,0.88
48,0.88
49,0.68
50,0.84
51,1.0
52,0.92
53,0.88
54,0.88
55,0.8
56,0.76
57,0.84
58,0.92
59,0.92
60,0.88
61,0.88
62,0.92
63,0.84
64,0.8
65,0.88
66,0.68
67,0.8
68,0.84
69,0.76
70,0.84
71,0.88
72,0.84
73,0.8
74,0.88
75,0.92
76,0.92
77,0.88
78,0.92
79,0.8
80,0.92
81,0.8
82,0.68
83,0.92
84,0.8
85,0.92
86,0.92
87,0.84
88,0.84
89,0.92
90,0.84
91,0.88
92,0.88
93,0.84
94,0.96
95,0.84
96,0.8
97,0.92
98,0.96
99,0.88
100,0.96
101,0.96
102,0.8
103,0.84
104,0.88
105,0.96
106,0.88
107,0.92
108,0.76
109,0.84
110,1.0
111,0.92
112,0.92
113,0.96
114,0.92
115,0.92
116,0.84
117,0.8
118,0.92
119,0.64
120,0.84
121,0.84
122,0.92
123,0.76
124,0.92
125,0.84
126,0.84
127,0.96
128,0.96
129,1.0
130,0.84
131,0.96
132,0.84
133,0.92
134,0.92
135,0.8
136,0.76
137,0.84
138,0.88
139,0.92
140,0.92
141,0.92
142,0.84
143,0.88
144,0.88
145,0.96
146,0.88
147,1.0
148,0.88
149,0.92
150,1.0
151,0.84
152,0.84
153,0.96
154,0.92
155,0.76
156,0.8
157,0.8
158,0.88
159,0.84
160,0.8
161,0.84
162,1.0
163,0.88
164,0.88
165,0.88
166,0.88
167,0.84
168,0.92
169,0.88
170,0.92
171,0.92
172,0.96
173,0.92
174,0.84
175,0.96
176,0.88
177,0.88
178,0.8
179,0.88
180,0.92
181,0.88
182,0.92
183,0.96
184,0.96
185,0.84
186,0.92
187,0.88
188,0.8
189,0.88
190,0.88
191,0.88
192,0.92
193,0.96
194,0.72
195,0.92
196,0.8
197,0.8
198,1.0
199,0.96
200,0.92
