,0
0,0.6
1,0.88
2,0.88
3,0.88
4,0.92
5,0.92
6,0.88
7,0.84
8,0.92
9,0.92
10,0.88
11,1.0
12,0.96
13,0.92
14,0.84
15,0.96
16,0.88
17,0.92
18,0.96
19,0.84
20,0.88
21,0.84
22,0.92
23,0.92
24,0.88
25,0.96
26,0.8
27,0.96
28,0.8
29,0.92
30,0.84
31,0.92
32,0.92
33,0.96
34,0.96
35,0.92
36,0.88
37,0.88
38,0.88
39,0.88
40,0.88
41,0.88
42,0.96
43,0.8
44,0.84
45,0.96
46,0.88
47,0.92
48,1.0
49,0.8
50,0.96
51,0.92
52,0.92
53,0.92
54,0.92
55,0.8
56,0.88
57,0.88
58,0.84
59,0.96
60,0.88
61,0.88
62,0.76
63,0.88
64,0.84
65,0.84
66,0.88
67,0.92
68,0.84
69,0.8
70,0.92
71,0.96
72,0.88
73,0.96
74,1.0
75,0.92
76,0.84
77,0.88
78,0.88
79,0.92
80,0.76
81,0.92
82,0.88
83,0.92
84,1.0
85,0.92
86,0.92
87,0.92
88,0.8
89,0.88
90,0.92
91,0.88
92,0.92
93,0.72
94,0.92
95,0.88
96,0.84
97,0.88
98,0.84
99,0.76
100,0.96
101,0.8
102,0.88
103,0.84
104,0.96
105,0.88
106,0.96
107,0.88
108,0.96
109,0.84
110,0.92
111,0.92
112,0.96
113,0.84
114,0.96
115,0.8
116,0.92
117,0.68
118,0.96
119,0.88
120,0.92
121,0.92
122,0.92
123,0.8
124,0.88
125,0.92
126,0.84
127,0.84
128,0.92
129,0.92
130,0.92
131,0.84
132,0.92
133,0.92
134,0.84
135,0.88
136,0.88
137,0.8
138,0.96
139,0.92
140,0.96
141,0.96
142,0.96
143,0.92
144,0.88
145,0.88
146,0.8
147,0.84
148,0.92
149,1.0
150,0.88
151,0.84
152,0.96
153,0.88
154,0.92
155,0.88
156,0.92
157,0.84
158,0.88
159,0.88
160,0.84
161,0.96
162,0.88
163,0.88
164,1.0
165,0.92
166,0.8
167,0.84
168,0.8
169,0.88
170,0.76
171,0.96
172,0.88
173,0.8
174,0.76
175,0.88
176,1.0
177,0.88
178,0.96
179,0.96
180,0.84
181,0.88
182,0.84
183,1.0
184,0.92
185,0.96
186,0.92
187,0.84
188,0.84
189,0.96
190,0.92
191,0.96
192,0.72
193,0.8
194,0.92
195,0.92
196,0.88
197,0.88
198,0.84
199,0.84
200,0.76
