,0
0,0.68
1,0.8
2,0.84
3,0.88
4,0.96
5,0.92
6,0.92
7,0.88
8,0.88
9,0.8
10,0.76
11,0.96
12,0.96
13,0.84
14,0.92
15,0.92
16,0.88
17,0.76
18,0.8
19,0.92
20,0.96
21,0.76
22,0.92
23,0.92
24,0.92
25,0.88
26,0.76
27,0.72
28,0.92
29,0.92
30,0.92
31,0.76
32,0.96
33,0.92
34,0.88
35,0.92
36,0.88
37,0.96
38,0.92
39,0.84
40,0.92
41,0.96
42,0.88
43,0.92
44,0.76
45,0.92
46,0.88
47,0.88
48,0.88
49,0.92
50,0.92
51,0.84
52,0.84
53,0.84
54,0.76
55,0.92
56,0.88
57,0.92
58,0.88
59,0.88
60,0.96
61,0.92
62,0.88
63,0.88
64,0.84
65,0.8
66,0.92
67,0.96
68,0.88
69,0.88
70,0.96
71,0.88
72,0.96
73,0.88
74,0.8
75,0.84
76,0.92
77,0.88
78,0.84
79,0.84
80,0.88
81,0.96
82,0.8
83,1.0
84,0.84
85,0.88
86,0.88
87,0.76
88,0.84
89,1.0
90,0.96
91,0.92
92,0.84
93,0.88
94,0.92
95,0.84
96,0.84
97,0.84
98,0.88
99,0.92
100,0.96
101,0.88
102,0.76
103,0.88
104,0.92
105,0.92
106,0.84
107,0.92
108,0.8
109,0.88
110,0.8
111,0.92
112,0.72
113,0.92
114,0.76
115,0.84
116,0.88
117,0.84
118,0.8
119,0.96
120,0.84
121,0.88
122,0.8
123,0.96
124,0.92
125,0.84
126,0.8
127,0.96
128,0.92
129,0.8
130,0.92
131,0.76
132,0.88
133,0.96
134,0.84
135,0.88
136,0.92
137,0.88
138,0.88
139,0.88
140,0.88
141,0.84
142,0.84
143,0.84
144,0.8
145,0.88
146,1.0
147,0.88
148,0.88
149,0.92
150,1.0
151,0.84
152,0.88
153,0.96
154,0.92
155,0.84
156,0.96
157,0.92
158,0.88
159,0.88
160,0.84
161,0.92
162,0.8
163,0.92
164,0.88
165,0.84
166,0.92
167,0.84
168,0.88
169,0.96
170,0.8
171,0.88
172,0.8
173,0.88
174,0.84
175,0.96
176,0.92
177,0.92
178,0.88
179,0.8
180,0.88
181,0.88
182,0.88
183,0.8
184,0.84
185,0.84
186,0.96
187,0.8
188,0.84
189,0.88
190,0.8
191,0.92
192,0.84
193,0.96
194,0.88
195,0.84
196,0.96
197,0.92
198,0.84
199,0.8
200,0.84
