,0
0,0.48
1,0.8
2,0.68
3,0.92
4,0.84
5,0.88
6,0.96
7,1.0
8,0.92
9,0.84
10,0.92
11,0.88
12,0.8
13,0.64
14,0.96
15,0.88
16,0.92
17,0.88
18,0.92
19,0.8
20,0.8
21,0.84
22,0.84
23,0.84
24,0.92
25,0.96
26,1.0
27,0.88
28,0.92
29,0.88
30,0.92
31,0.92
32,0.84
33,0.84
34,0.88
35,0.84
36,0.88
37,0.96
38,0.96
39,0.92
40,1.0
41,0.92
42,1.0
43,0.96
44,0.96
45,0.96
46,0.96
47,0.96
48,0.96
49,1.0
50,0.96
51,0.92
52,0.88
53,0.8
54,0.92
55,0.96
56,0.96
57,0.92
58,1.0
59,0.92
60,1.0
61,0.92
62,0.96
63,0.92
64,0.92
65,0.88
66,0.96
67,0.96
68,1.0
69,0.96
70,0.92
71,0.92
72,0.88
73,0.92
74,0.96
75,0.96
76,0.84
77,0.96
78,0.92
79,0.92
80,0.84
81,0.96
82,0.88
83,0.92
84,0.84
85,0.92
86,0.84
87,0.88
88,1.0
89,0.96
90,0.96
91,1.0
92,0.92
93,0.96
94,1.0
95,0.92
96,0.92
97,1.0
98,0.92
99,0.84
100,0.92
101,0.92
102,1.0
103,0.96
104,1.0
105,0.88
106,0.88
107,1.0
108,0.92
109,1.0
110,0.92
111,0.92
112,0.88
113,0.96
114,0.96
115,0.92
116,0.76
117,1.0
118,0.92
119,0.96
120,0.96
121,1.0
122,0.92
123,0.92
124,1.0
125,0.96
126,1.0
127,0.96
128,0.88
129,0.92
130,0.96
131,1.0
132,0.96
133,0.96
134,0.92
135,0.96
136,0.92
137,0.92
138,1.0
139,0.96
140,0.92
141,0.96
142,0.92
143,0.96
144,0.96
145,0.88
146,0.96
147,0.92
148,0.96
149,0.84
150,0.92
151,0.96
152,0.96
153,0.92
154,0.96
155,0.92
156,0.92
157,0.88
158,0.84
159,0.92
160,1.0
161,0.88
162,0.88
163,0.88
164,0.88
165,1.0
166,1.0
167,0.88
168,0.96
169,0.84
170,0.92
171,0.92
172,1.0
173,0.92
174,0.96
175,0.92
176,1.0
177,0.88
178,0.96
179,1.0
180,0.92
181,0.92
182,0.96
183,0.96
184,0.92
185,0.8
186,0.92
187,1.0
188,0.92
189,0.84
190,1.0
191,1.0
192,0.92
193,0.96
194,0.96
195,0.88
196,0.96
197,0.92
198,0.96
199,1.0
200,1.0
