,0
0,0.76
1,0.92
2,0.96
3,0.96
4,0.96
5,0.96
6,0.92
7,0.96
8,0.88
9,0.88
10,1.0
11,0.92
12,1.0
13,1.0
14,0.96
15,0.92
16,0.84
17,0.92
18,0.96
19,1.0
20,0.88
21,0.96
22,1.0
23,0.88
24,0.96
25,0.88
26,1.0
27,0.92
28,1.0
29,1.0
30,0.96
31,0.96
32,0.92
33,0.96
34,0.96
35,0.84
36,0.92
37,0.96
38,0.92
39,0.96
40,0.92
41,0.92
42,1.0
43,0.92
44,0.88
45,0.88
46,0.96
47,0.92
48,0.96
49,0.96
50,0.96
51,1.0
52,0.92
53,0.96
54,0.92
55,0.96
56,1.0
57,0.92
58,0.92
59,0.92
60,0.96
61,1.0
62,1.0
63,0.92
64,0.96
65,0.96
66,1.0
67,0.92
68,0.92
69,0.92
70,0.96
71,0.92
72,1.0
73,0.96
74,0.92
75,0.88
76,0.92
77,0.96
78,0.88
79,1.0
80,0.96
81,0.96
82,0.96
83,0.8
84,0.88
85,0.92
86,0.92
87,0.88
88,1.0
89,0.96
90,0.88
91,0.88
92,0.96
93,1.0
94,0.92
95,0.92
96,0.96
97,0.88
98,0.92
99,0.96
100,0.96
101,1.0
102,0.92
103,0.96
104,1.0
105,1.0
106,0.92
107,1.0
108,0.96
109,0.92
110,0.96
111,0.96
112,0.96
113,0.92
114,0.92
115,1.0
116,0.92
117,0.88
118,0.88
119,0.96
120,0.84
121,0.96
122,0.96
123,0.88
124,0.96
125,0.88
126,0.96
127,0.96
128,0.92
129,0.88
130,0.88
131,0.96
132,0.96
133,0.96
134,1.0
135,1.0
136,0.96
137,0.88
138,0.92
139,0.92
140,0.88
141,0.88
142,1.0
143,0.96
144,0.88
145,0.84
146,0.96
147,0.92
148,0.92
149,1.0
150,0.92
151,1.0
152,1.0
153,0.88
154,0.88
155,1.0
156,1.0
157,0.84
158,0.84
159,0.96
160,1.0
161,1.0
162,0.96
163,0.92
164,0.88
165,0.96
166,0.92
167,0.96
168,0.92
169,0.88
170,0.88
171,0.96
172,0.96
173,0.92
174,0.96
175,0.92
176,0.96
177,0.92
178,1.0
179,0.92
180,0.88
181,0.92
182,0.88
183,0.96
184,0.96
185,1.0
186,0.96
187,0.96
188,0.92
189,0.92
190,0.92
191,1.0
192,0.96
193,1.0
194,0.92
195,1.0
196,0.96
197,0.96
198,0.88
199,0.96
200,0.96
