,0
0,0.84
1,0.84
2,0.96
3,0.96
4,1.0
5,0.96
6,0.92
7,1.0
8,0.88
9,0.88
10,0.96
11,0.92
12,0.88
13,1.0
14,1.0
15,0.96
16,0.96
17,0.88
18,0.96
19,0.96
20,0.96
21,0.92
22,0.96
23,0.92
24,0.88
25,0.88
26,1.0
27,0.96
28,0.96
29,0.92
30,0.88
31,1.0
32,0.96
33,1.0
34,0.84
35,0.88
36,0.96
37,0.92
38,0.96
39,0.96
40,0.96
41,1.0
42,0.92
43,0.96
44,0.92
45,0.84
46,0.88
47,0.96
48,0.96
49,1.0
50,0.84
51,0.96
52,0.96
53,1.0
54,1.0
55,0.96
56,1.0
57,1.0
58,0.92
59,0.92
60,0.96
61,0.96
62,0.96
63,0.96
64,0.92
65,1.0
66,1.0
67,0.92
68,1.0
69,0.92
70,0.96
71,0.96
72,0.84
73,0.92
74,1.0
75,1.0
76,0.88
77,0.88
78,0.96
79,0.96
80,0.96
81,1.0
82,0.96
83,0.92
84,0.96
85,0.88
86,0.88
87,0.96
88,0.92
89,0.92
90,1.0
91,0.96
92,0.96
93,0.84
94,0.84
95,0.96
96,0.92
97,0.96
98,0.92
99,1.0
100,1.0
101,0.92
102,0.88
103,0.96
104,0.96
105,0.88
106,0.84
107,0.96
108,1.0
109,0.88
110,0.92
111,0.92
112,0.96
113,0.92
114,0.92
115,0.96
116,0.92
117,0.92
118,1.0
119,0.92
120,0.92
121,1.0
122,0.96
123,1.0
124,1.0
125,0.96
126,0.96
127,0.92
128,0.96
129,1.0
130,0.92
131,0.96
132,0.96
133,1.0
134,0.92
135,1.0
136,0.96
137,0.96
138,1.0
139,0.96
140,0.88
141,0.88
142,0.96
143,0.96
144,0.92
145,0.92
146,1.0
147,1.0
148,0.96
149,0.96
150,0.84
151,0.76
152,1.0
153,0.92
154,1.0
155,0.88
156,0.96
157,0.96
158,0.88
159,0.96
160,0.96
161,1.0
162,0.92
163,0.96
164,1.0
165,1.0
166,0.96
167,0.96
168,1.0
169,0.96
170,0.92
171,1.0
172,1.0
173,0.96
174,0.96
175,0.96
176,0.92
177,0.96
178,0.92
179,0.92
180,0.92
181,0.96
182,0.96
183,0.84
184,1.0
185,0.92
186,0.92
187,0.88
188,0.96
189,0.96
190,1.0
191,1.0
192,0.96
193,0.96
194,0.92
195,0.96
196,0.84
197,1.0
198,1.0
199,0.92
200,0.84
