,0
0,0.64
1,0.68
2,0.72
3,0.8
4,0.84
5,0.92
6,0.8
7,0.92
8,0.88
9,0.88
10,0.88
11,0.84
12,0.88
13,0.76
14,0.92
15,0.84
16,0.84
17,0.92
18,1.0
19,0.92
20,0.92
21,0.96
22,0.96
23,1.0
24,0.96
25,0.92
26,1.0
27,0.84
28,1.0
29,0.92
30,0.8
31,1.0
32,0.84
33,1.0
34,0.96
35,0.92
36,0.92
37,0.92
38,0.84
39,0.84
40,0.8
41,0.96
42,0.96
43,0.96
44,0.8
45,0.88
46,0.88
47,0.96
48,0.96
49,0.84
50,0.96
51,0.96
52,0.92
53,0.88
54,0.96
55,0.96
56,0.84
57,0.96
58,0.96
59,0.84
60,0.8
61,0.84
62,0.76
63,0.84
64,0.88
65,0.92
66,0.88
67,0.92
68,0.84
69,0.88
70,0.92
71,0.92
72,0.96
73,0.96
74,1.0
75,0.96
76,0.92
77,0.92
78,0.8
79,0.84
80,0.92
81,0.92
82,0.92
83,0.76
84,0.88
85,0.88
86,0.96
87,0.92
88,0.8
89,0.96
90,1.0
91,0.92
92,0.96
93,0.88
94,0.96
95,0.96
96,0.92
97,1.0
98,0.92
99,0.92
100,0.92
101,1.0
102,0.92
103,0.96
104,1.0
105,0.92
106,0.96
107,0.88
108,0.92
109,0.96
110,0.92
111,0.84
112,0.8
113,0.88
114,0.96
115,1.0
116,0.92
117,0.96
118,1.0
119,0.88
120,0.84
121,0.92
122,0.96
123,0.84
124,1.0
125,1.0
126,1.0
127,0.92
128,0.88
129,0.96
130,0.92
131,1.0
132,1.0
133,0.92
134,0.84
135,0.88
136,0.92
137,0.76
138,0.84
139,0.88
140,0.92
141,0.84
142,1.0
143,0.88
144,0.88
145,0.88
146,0.96
147,0.96
148,0.96
149,0.96
150,0.92
151,0.96
152,0.96
153,0.92
154,0.96
155,0.92
156,0.96
157,0.88
158,0.88
159,1.0
160,0.88
161,0.92
162,0.92
163,1.0
164,0.88
165,0.92
166,0.88
167,1.0
168,0.92
169,0.96
170,0.96
171,0.72
172,0.92
173,0.92
174,0.88
175,0.88
176,0.96
177,1.0
178,0.96
179,0.92
180,0.84
181,0.92
182,0.92
183,0.92
184,0.84
185,0.96
186,0.96
187,0.96
188,1.0
189,0.92
190,0.92
191,0.92
192,0.92
193,1.0
194,0.92
195,0.88
196,1.0
197,0.96
198,0.88
199,0.88
200,0.92
