,0
0,0.8
1,0.96
2,0.88
3,0.92
4,0.92
5,0.96
6,0.96
7,1.0
8,0.92
9,0.96
10,0.84
11,0.8
12,0.88
13,0.88
14,0.96
15,0.92
16,0.96
17,0.92
18,0.96
19,0.96
20,0.96
21,1.0
22,0.92
23,0.96
24,0.92
25,0.88
26,0.96
27,0.96
28,0.88
29,0.96
30,0.92
31,0.96
32,0.84
33,0.92
34,0.84
35,0.92
36,1.0
37,1.0
38,1.0
39,1.0
40,0.84
41,0.92
42,0.88
43,0.96
44,1.0
45,1.0
46,0.92
47,0.96
48,0.88
49,1.0
50,0.96
51,0.88
52,0.92
53,0.92
54,0.92
55,1.0
56,0.92
57,0.84
58,0.96
59,0.96
60,0.96
61,0.92
62,0.96
63,0.96
64,1.0
65,0.96
66,0.92
67,0.88
68,1.0
69,0.96
70,1.0
71,0.96
72,0.96
73,1.0
74,0.96
75,1.0
76,0.88
77,0.84
78,0.92
79,1.0
80,0.92
81,0.92
82,0.96
83,0.8
84,0.96
85,0.96
86,0.96
87,0.96
88,0.92
89,0.96
90,1.0
91,0.92
92,0.92
93,0.92
94,0.96
95,0.92
96,0.88
97,0.92
98,0.96
99,0.92
100,0.96
101,0.96
102,0.96
103,0.92
104,1.0
105,0.96
106,1.0
107,0.96
108,1.0
109,1.0
110,0.72
111,1.0
112,0.88
113,0.92
114,1.0
115,0.92
116,0.96
117,0.96
118,0.96
119,0.92
120,0.92
121,0.88
122,0.92
123,1.0
124,0.88
125,1.0
126,0.96
127,0.92
128,0.96
129,0.96
130,0.92
131,0.88
132,0.96
133,0.92
134,0.92
135,1.0
136,0.96
137,1.0
138,0.84
139,0.96
140,0.92
141,0.96
142,0.96
143,0.96
144,0.96
145,0.84
146,1.0
147,0.92
148,0.96
149,0.96
150,0.92
151,0.92
152,1.0
153,0.92
154,1.0
155,0.88
156,1.0
157,0.96
158,0.96
159,0.84
160,1.0
161,0.88
162,0.88
163,0.92
164,0.96
165,0.96
166,0.92
167,0.96
168,1.0
169,0.92
170,0.72
171,0.92
172,0.96
173,0.8
174,0.96
175,1.0
176,1.0
177,0.92
178,0.96
179,0.84
180,0.84
181,0.96
182,0.88
183,0.96
184,1.0
185,1.0
186,0.92
187,1.0
188,0.92
189,0.92
190,0.84
191,1.0
192,0.96
193,0.92
194,0.96
195,0.96
196,1.0
197,0.96
198,1.0
199,1.0
200,0.92
