,0
0,0.64
1,0.92
2,0.92
3,0.88
4,0.92
5,1.0
6,0.88
7,0.84
8,0.96
9,0.96
10,0.96
11,0.92
12,0.96
13,0.8
14,1.0
15,1.0
16,0.88
17,0.92
18,0.84
19,0.84
20,0.96
21,0.96
22,1.0
23,0.92
24,1.0
25,0.96
26,0.92
27,0.76
28,0.96
29,0.92
30,0.88
31,1.0
32,1.0
33,0.92
34,0.96
35,0.8
36,0.96
37,0.84
38,0.92
39,0.92
40,0.96
41,0.92
42,1.0
43,0.96
44,0.88
45,1.0
46,0.84
47,0.96
48,0.88
49,1.0
50,0.92
51,0.96
52,0.96
53,1.0
54,1.0
55,0.96
56,0.92
57,0.92
58,0.92
59,0.96
60,0.96
61,1.0
62,0.96
63,0.88
64,0.92
65,0.96
66,1.0
67,0.96
68,1.0
69,0.92
70,0.96
71,0.8
72,1.0
73,0.96
74,0.96
75,0.88
76,0.96
77,1.0
78,0.88
79,1.0
80,0.96
81,0.96
82,0.96
83,0.84
84,1.0
85,1.0
86,0.96
87,1.0
88,1.0
89,1.0
90,1.0
91,1.0
92,0.92
93,0.88
94,1.0
95,0.92
96,0.96
97,1.0
98,1.0
99,0.96
100,1.0
101,0.88
102,0.92
103,1.0
104,1.0
105,1.0
106,0.96
107,0.96
108,0.96
109,0.8
110,1.0
111,0.96
112,0.96
113,0.88
114,1.0
115,0.88
116,0.92
117,0.92
118,0.96
119,0.84
120,0.92
121,0.92
122,1.0
123,0.92
124,0.92
125,0.96
126,0.96
127,0.96
128,0.96
129,0.96
130,0.92
131,0.96
132,0.92
133,0.92
134,1.0
135,0.88
136,0.96
137,0.92
138,0.96
139,0.92
140,0.96
141,0.92
142,0.96
143,0.92
144,0.96
145,1.0
146,0.92
147,1.0
148,1.0
149,0.96
150,0.92
151,0.92
152,0.84
153,0.96
154,0.96
155,0.92
156,0.88
157,1.0
158,0.96
159,0.88
160,0.96
161,0.92
162,1.0
163,1.0
164,0.96
165,0.96
166,0.88
167,0.92
168,1.0
169,0.84
170,0.96
171,0.92
172,0.88
173,0.96
174,0.92
175,0.88
176,1.0
177,0.88
178,0.96
179,0.92
180,0.96
181,0.96
182,0.96
183,0.96
184,0.96
185,0.96
186,0.96
187,0.92
188,0.92
189,0.96
190,0.96
191,0.92
192,0.96
193,0.96
194,0.96
195,0.96
196,0.96
197,1.0
198,0.96
199,0.96
200,0.96
