,0
0,0.76
1,0.8
2,1.0
3,0.92
4,0.76
5,0.76
6,0.8
7,0.88
8,0.92
9,0.76
10,0.76
11,0.8
12,0.84
13,0.96
14,0.88
15,0.92
16,0.8
17,0.92
18,0.92
19,0.88
20,0.96
21,0.92
22,0.88
23,0.88
24,0.84
25,0.92
26,0.88
27,0.84
28,0.92
29,0.92
30,0.88
31,0.96
32,0.84
33,0.92
34,0.84
35,0.72
36,0.96
37,0.76
38,0.88
39,0.88
40,0.92
41,1.0
42,0.92
43,0.96
44,0.96
45,0.92
46,0.84
47,0.96
48,0.92
49,0.96
50,0.84
51,0.88
52,0.88
53,0.92
54,0.88
55,0.76
56,0.84
57,0.84
58,0.76
59,0.92
60,0.84
61,0.8
62,0.92
63,0.8
64,0.92
65,0.88
66,0.76
67,0.76
68,0.84
69,0.92
70,0.72
71,0.8
72,0.88
73,0.84
74,0.84
75,0.92
76,0.8
77,0.96
78,0.88
79,0.84
80,0.92
81,1.0
82,0.92
83,0.92
84,0.96
85,1.0
86,0.88
87,0.96
88,0.84
89,0.96
90,0.88
91,0.92
92,0.92
93,0.84
94,0.84
95,0.84
96,0.96
97,0.8
98,0.92
99,0.96
100,0.92
101,0.92
102,0.92
103,0.84
104,0.96
105,0.88
106,0.88
107,1.0
108,0.96
109,0.88
110,0.8
111,0.64
112,0.92
113,0.92
114,0.92
115,0.92
116,0.88
117,0.84
118,0.84
119,0.84
120,0.92
121,0.8
122,0.84
123,0.88
124,0.84
125,0.92
126,0.88
127,0.88
128,0.96
129,0.96
130,0.88
131,0.84
132,0.88
133,0.84
134,0.96
135,0.84
136,0.84
137,0.96
138,0.92
139,0.88
140,0.92
141,0.92
142,0.84
143,0.92
144,0.84
145,0.96
146,0.92
147,0.72
148,1.0
149,0.96
150,0.84
151,0.88
152,0.84
153,0.96
154,0.84
155,0.92
156,0.92
157,0.88
158,0.88
159,0.88
160,0.88
161,0.92
162,0.92
163,0.88
164,0.96
165,0.88
166,0.96
167,0.88
168,0.76
169,1.0
170,0.88
171,0.84
172,0.92
173,0.92
174,0.92
175,1.0
176,0.88
177,0.8
178,0.92
179,0.76
180,0.96
181,0.84
182,0.92
183,0.96
184,0.88
185,1.0
186,0.92
187,0.96
188,0.92
189,0.88
190,0.96
191,0.92
192,0.84
193,0.92
194,0.92
195,0.88
196,0.88
197,0.84
198,0.88
199,0.72
200,0.88
