,0
0,0.64
1,0.68
2,0.8
3,0.84
4,0.88
5,0.72
6,0.92
7,0.8
8,0.92
9,0.88
10,0.8
11,1.0
12,0.84
13,0.88
14,0.92
15,0.88
16,0.84
17,0.88
18,0.92
19,0.96
20,0.84
21,0.84
22,0.72
23,0.88
24,0.96
25,1.0
26,0.96
27,0.92
28,0.88
29,0.92
30,0.96
31,0.84
32,0.96
33,0.92
34,0.92
35,0.88
36,0.84
37,0.92
38,0.88
39,0.8
40,0.84
41,0.88
42,0.96
43,1.0
44,1.0
45,0.96
46,0.96
47,0.88
48,0.92
49,0.88
50,0.88
51,0.88
52,0.84
53,0.88
54,1.0
55,0.88
56,0.88
57,0.88
58,0.88
59,0.84
60,0.92
61,0.88
62,0.88
63,0.96
64,0.92
65,0.88
66,0.92
67,0.92
68,0.88
69,0.84
70,0.84
71,0.92
72,0.8
73,0.88
74,0.76
75,0.88
76,0.88
77,0.8
78,0.72
79,1.0
80,0.8
81,0.88
82,0.96
83,1.0
84,0.88
85,0.88
86,0.8
87,0.92
88,0.96
89,0.84
90,0.88
91,0.84
92,0.92
93,0.92
94,0.88
95,0.8
96,0.88
97,0.84
98,0.84
99,0.88
100,0.84
101,0.92
102,0.92
103,0.92
104,0.88
105,0.88
106,0.92
107,0.92
108,0.92
109,0.88
110,0.92
111,0.88
112,0.8
113,0.72
114,0.92
115,0.96
116,0.96
117,0.84
118,1.0
119,0.92
120,0.88
121,0.88
122,0.88
123,0.84
124,0.88
125,0.84
126,0.92
127,0.92
128,0.88
129,0.92
130,0.92
131,0.76
132,0.84
133,0.76
134,0.88
135,0.84
136,0.88
137,0.88
138,0.88
139,0.92
140,0.84
141,0.92
142,0.88
143,0.84
144,0.92
145,0.96
146,0.96
147,0.84
148,0.92
149,0.92
150,0.88
151,0.92
152,0.92
153,0.88
154,0.96
155,0.92
156,0.92
157,0.92
158,0.88
159,0.92
160,0.92
161,0.92
162,0.92
163,0.76
164,0.92
165,0.8
166,0.92
167,0.92
168,0.92
169,0.88
170,0.8
171,0.92
172,0.92
173,0.92
174,0.92
175,0.88
176,0.8
177,0.84
178,0.92
179,0.84
180,0.92
181,0.92
182,0.88
183,0.76
184,0.96
185,0.96
186,0.96
187,0.84
188,0.88
189,0.92
190,0.92
191,0.72
192,0.92
193,0.84
194,0.84
195,0.84
196,0.92
197,0.84
198,0.96
199,0.84
200,1.0
