,0
0,0.68
1,0.76
2,0.8
3,0.92
4,0.8
5,0.88
6,0.76
7,0.96
8,0.88
9,0.88
10,0.92
11,0.96
12,0.84
13,0.92
14,0.92
15,0.92
16,0.92
17,0.92
18,0.96
19,0.84
20,0.96
21,0.8
22,0.76
23,0.88
24,0.92
25,0.8
26,0.92
27,0.88
28,0.84
29,0.92
30,0.96
31,0.84
32,0.88
33,0.76
34,0.84
35,0.92
36,0.88
37,0.92
38,0.92
39,0.92
40,0.88
41,0.92
42,0.92
43,0.92
44,0.88
45,0.88
46,0.92
47,0.84
48,0.92
49,0.84
50,0.96
51,0.92
52,0.88
53,1.0
54,0.92
55,0.92
56,0.92
57,0.92
58,0.96
59,0.92
60,0.76
61,0.84
62,0.92
63,0.84
64,0.8
65,0.92
66,0.88
67,0.96
68,0.84
69,0.92
70,0.92
71,0.96
72,0.96
73,0.96
74,0.88
75,1.0
76,0.96
77,0.92
78,1.0
79,0.92
80,0.96
81,0.92
82,0.92
83,0.88
84,0.88
85,0.92
86,0.92
87,0.88
88,0.92
89,0.96
90,0.88
91,0.96
92,0.88
93,0.96
94,0.96
95,0.8
96,0.96
97,0.96
98,0.96
99,1.0
100,0.92
101,0.96
102,0.96
103,0.92
104,0.96
105,0.96
106,0.92
107,0.88
108,0.88
109,0.92
110,0.88
111,0.92
112,0.92
113,0.92
114,0.96
115,0.92
116,0.88
117,0.92
118,0.84
119,0.84
120,0.92
121,0.88
122,1.0
123,0.96
124,0.8
125,0.96
126,0.92
127,0.96
128,0.92
129,0.96
130,0.92
131,1.0
132,0.96
133,0.96
134,0.96
135,0.92
136,0.96
137,0.92
138,0.84
139,0.96
140,0.88
141,0.96
142,1.0
143,0.96
144,0.96
145,0.92
146,1.0
147,0.92
148,0.92
149,0.96
150,0.96
151,1.0
152,0.88
153,0.88
154,0.96
155,0.92
156,0.92
157,0.8
158,0.92
159,1.0
160,0.92
161,0.88
162,0.96
163,0.96
164,0.88
165,0.96
166,0.92
167,0.96
168,1.0
169,1.0
170,0.96
171,0.96
172,0.96
173,0.92
174,0.96
175,0.92
176,1.0
177,0.92
178,0.96
179,1.0
180,0.96
181,0.92
182,0.96
183,0.96
184,0.92
185,0.88
186,0.96
187,1.0
188,0.8
189,1.0
190,0.92
191,1.0
192,0.96
193,0.96
194,0.88
195,0.96
196,0.92
197,0.96
198,1.0
199,0.96
200,0.96
