,0
0,0.64
1,0.92
2,1.0
3,0.96
4,0.96
5,0.96
6,0.96
7,0.92
8,0.96
9,1.0
10,0.96
11,1.0
12,1.0
13,0.88
14,1.0
15,0.96
16,0.92
17,0.92
18,0.96
19,1.0
20,0.96
21,0.96
22,0.96
23,0.96
24,0.96
25,1.0
26,1.0
27,0.96
28,0.88
29,0.96
30,0.88
31,0.92
32,0.96
33,1.0
34,0.96
35,0.96
36,0.92
37,0.92
38,0.96
39,0.84
40,0.96
41,0.84
42,0.92
43,0.96
44,0.92
45,0.92
46,0.84
47,0.92
48,0.84
49,0.96
50,0.96
51,0.96
52,0.96
53,0.92
54,0.84
55,0.92
56,0.96
57,1.0
58,0.92
59,0.88
60,0.96
61,0.88
62,0.88
63,0.96
64,0.96
65,1.0
66,1.0
67,1.0
68,1.0
69,0.92
70,0.92
71,0.96
72,0.92
73,1.0
74,0.88
75,0.92
76,0.92
77,0.96
78,0.96
79,0.92
80,0.96
81,0.92
82,0.92
83,1.0
84,0.96
85,0.96
86,0.84
87,0.96
88,1.0
89,0.96
90,0.92
91,1.0
92,0.88
93,0.96
94,1.0
95,0.92
96,0.88
97,1.0
98,0.92
99,0.92
100,0.92
101,0.92
102,0.84
103,0.96
104,0.92
105,0.92
106,0.88
107,1.0
108,0.96
109,0.92
110,1.0
111,1.0
112,0.88
113,0.96
114,0.96
115,0.88
116,0.96
117,1.0
118,0.88
119,0.84
120,0.88
121,1.0
122,0.96
123,0.92
124,0.96
125,0.96
126,0.96
127,1.0
128,1.0
129,0.92
130,0.88
131,0.96
132,0.96
133,0.96
134,0.96
135,0.96
136,0.84
137,0.84
138,0.88
139,1.0
140,1.0
141,0.96
142,0.92
143,0.96
144,0.88
145,1.0
146,1.0
147,0.92
148,1.0
149,0.92
150,1.0
151,0.88
152,0.92
153,1.0
154,0.96
155,0.96
156,0.96
157,0.88
158,1.0
159,1.0
160,0.96
161,1.0
162,0.92
163,0.92
164,0.92
165,0.96
166,1.0
167,0.88
168,1.0
169,0.88
170,1.0
171,0.96
172,1.0
173,0.92
174,0.96
175,0.96
176,1.0
177,0.88
178,0.92
179,0.96
180,1.0
181,0.92
182,0.88
183,0.96
184,1.0
185,0.96
186,1.0
187,0.96
188,0.92
189,0.92
190,0.88
191,0.84
192,0.96
193,1.0
194,0.96
195,0.96
196,0.96
197,0.92
198,0.92
199,0.96
200,0.96
