,0
0,0.52
1,0.72
2,0.76
3,0.8
4,0.8
5,0.8
6,0.8
7,0.88
8,0.96
9,0.8
10,0.76
11,0.84
12,0.92
13,0.84
14,0.76
15,0.88
16,0.88
17,0.92
18,0.84
19,0.88
20,1.0
21,0.96
22,0.92
23,0.8
24,0.92
25,0.84
26,0.84
27,0.96
28,0.96
29,0.96
30,0.92
31,0.92
32,0.84
33,0.88
34,0.92
35,0.84
36,0.92
37,0.92
38,0.96
39,0.92
40,0.88
41,0.92
42,0.96
43,0.88
44,0.92
45,0.84
46,0.8
47,0.96
48,0.84
49,0.96
50,0.92
51,0.88
52,0.76
53,0.8
54,0.88
55,0.96
56,0.88
57,0.92
58,0.88
59,0.92
60,0.92
61,0.92
62,1.0
63,0.84
64,0.92
65,0.96
66,1.0
67,0.84
68,0.96
69,1.0
70,0.84
71,0.88
72,0.92
73,0.88
74,0.92
75,0.96
76,0.92
77,0.92
78,0.96
79,0.92
80,0.88
81,0.92
82,0.84
83,0.88
84,0.88
85,1.0
86,0.84
87,0.92
88,0.96
89,0.96
90,0.76
91,0.88
92,0.92
93,0.8
94,0.92
95,0.92
96,0.88
97,0.84
98,0.92
99,0.92
100,0.88
101,0.88
102,0.88
103,1.0
104,1.0
105,0.84
106,0.92
107,0.88
108,0.96
109,1.0
110,0.92
111,0.84
112,0.92
113,0.92
114,0.92
115,0.84
116,0.96
117,0.88
118,0.92
119,0.92
120,0.84
121,1.0
122,0.92
123,0.92
124,0.96
125,0.96
126,0.96
127,0.92
128,1.0
129,0.96
130,0.96
131,0.84
132,0.88
133,1.0
134,0.96
135,0.92
136,0.92
137,0.96
138,0.92
139,0.92
140,1.0
141,1.0
142,1.0
143,0.92
144,1.0
145,0.92
146,0.88
147,0.88
148,0.92
149,0.96
150,1.0
151,0.88
152,0.88
153,0.96
154,0.88
155,0.92
156,0.76
157,0.88
158,0.88
159,0.96
160,0.92
161,0.96
162,0.96
163,0.88
164,1.0
165,0.96
166,0.88
167,0.8
168,0.96
169,0.88
170,0.96
171,0.88
172,0.92
173,0.92
174,0.88
175,0.96
176,0.96
177,0.88
178,0.92
179,0.92
180,0.92
181,1.0
182,0.96
183,1.0
184,1.0
185,0.92
186,0.96
187,0.96
188,0.92
189,0.88
190,0.88
191,0.88
192,0.84
193,0.92
194,1.0
195,0.88
196,0.96
197,1.0
198,0.8
199,0.88
200,0.92
