,0
0,0.8
1,0.96
2,0.88
3,1.0
4,0.92
5,0.96
6,0.92
7,1.0
8,0.96
9,0.96
10,0.88
11,0.88
12,0.92
13,0.84
14,0.88
15,0.92
16,0.84
17,0.96
18,0.96
19,0.88
20,0.96
21,0.96
22,0.96
23,1.0
24,0.96
25,0.92
26,0.88
27,0.92
28,0.96
29,1.0
30,0.92
31,0.96
32,0.92
33,1.0
34,0.96
35,0.96
36,0.92
37,1.0
38,1.0
39,0.88
40,1.0
41,0.96
42,1.0
43,1.0
44,0.92
45,1.0
46,0.96
47,0.92
48,0.96
49,0.88
50,1.0
51,0.96
52,0.88
53,0.92
54,0.96
55,0.88
56,0.92
57,0.96
58,0.92
59,0.96
60,0.96
61,0.88
62,0.96
63,0.92
64,0.92
65,0.88
66,0.96
67,0.96
68,1.0
69,1.0
70,0.92
71,1.0
72,0.96
73,1.0
74,1.0
75,0.88
76,0.8
77,0.96
78,0.92
79,0.88
80,0.92
81,1.0
82,0.88
83,0.92
84,0.96
85,1.0
86,1.0
87,0.96
88,0.96
89,1.0
90,1.0
91,0.96
92,1.0
93,0.96
94,0.96
95,0.96
96,1.0
97,0.96
98,0.96
99,0.96
100,0.96
101,0.92
102,0.96
103,1.0
104,0.96
105,0.88
106,1.0
107,1.0
108,1.0
109,0.96
110,1.0
111,0.96
112,0.96
113,0.92
114,1.0
115,0.84
116,1.0
117,0.92
118,0.96
119,0.88
120,0.92
121,1.0
122,1.0
123,0.96
124,0.96
125,0.96
126,0.96
127,0.96
128,0.92
129,0.96
130,0.96
131,0.92
132,0.88
133,0.84
134,0.84
135,1.0
136,0.88
137,0.96
138,0.96
139,0.96
140,1.0
141,0.8
142,0.92
143,1.0
144,0.88
145,0.96
146,0.92
147,0.96
148,0.96
149,0.96
150,0.84
151,0.96
152,0.92
153,0.96
154,0.96
155,0.88
156,0.96
157,1.0
158,1.0
159,0.96
160,0.96
161,0.96
162,0.88
163,0.96
164,0.96
165,1.0
166,0.96
167,0.92
168,0.92
169,0.84
170,1.0
171,0.96
172,0.88
173,0.96
174,0.92
175,1.0
176,0.88
177,0.8
178,0.96
179,0.96
180,0.96
181,0.84
182,0.92
183,1.0
184,1.0
185,0.92
186,0.96
187,0.92
188,0.92
189,0.92
190,0.96
191,0.96
192,1.0
193,0.92
194,0.96
195,0.88
196,0.96
197,0.96
198,0.92
199,0.84
200,0.96
