,0
0,0.84
1,0.84
2,0.68
3,0.76
4,0.68
5,0.72
6,0.88
7,0.84
8,0.84
9,0.88
10,0.8
11,0.8
12,0.8
13,0.8
14,0.8
15,0.84
16,0.84
17,0.96
18,0.92
19,0.88
20,0.84
21,0.8
22,0.88
23,0.84
24,0.76
25,0.88
26,0.68
27,1.0
28,0.68
29,0.88
30,0.84
31,0.96
32,0.72
33,0.88
34,0.96
35,0.88
36,0.84
37,0.8
38,0.88
39,0.96
40,0.84
41,0.88
42,0.8
43,0.72
44,0.8
45,0.84
46,0.92
47,0.68
48,0.96
49,0.92
50,0.92
51,0.84
52,0.88
53,0.92
54,0.92
55,0.92
56,0.88
57,0.84
58,0.84
59,0.88
60,0.88
61,0.88
62,0.88
63,0.96
64,0.84
65,0.88
66,0.88
67,0.76
68,0.92
69,0.92
70,0.92
71,0.84
72,0.92
73,0.88
74,0.88
75,0.96
76,0.76
77,0.96
78,1.0
79,0.84
80,0.8
81,0.92
82,0.88
83,0.92
84,0.96
85,0.88
86,0.84
87,0.92
88,0.84
89,0.88
90,0.8
91,0.88
92,0.92
93,0.96
94,0.92
95,1.0
96,0.88
97,0.88
98,0.84
99,0.88
100,0.84
101,0.76
102,0.92
103,0.92
104,0.8
105,0.84
106,0.84
107,0.96
108,0.88
109,0.92
110,0.88
111,0.92
112,0.88
113,0.68
114,0.84
115,0.88
116,0.92
117,0.84
118,0.96
119,0.8
120,0.96
121,0.8
122,0.84
123,0.76
124,1.0
125,0.88
126,0.92
127,0.92
128,0.96
129,0.72
130,0.96
131,0.84
132,0.92
133,0.84
134,0.88
135,0.96
136,1.0
137,0.92
138,0.92
139,0.72
140,0.96
141,0.88
142,0.8
143,0.96
144,0.8
145,0.72
146,0.8
147,0.84
148,0.84
149,1.0
150,0.92
151,0.88
152,0.96
153,0.96
154,0.84
155,0.92
156,0.8
157,0.96
158,0.96
159,0.8
160,0.88
161,0.96
162,0.88
163,0.92
164,0.88
165,0.88
166,0.88
167,0.88
168,0.84
169,0.92
170,0.92
171,0.88
172,0.96
173,0.88
174,0.84
175,0.76
176,0.92
177,0.92
178,0.92
179,0.88
180,0.92
181,0.92
182,0.96
183,0.92
184,0.88
185,0.8
186,1.0
187,0.88
188,0.92
189,0.88
190,0.96
191,0.76
192,0.84
193,0.84
194,0.72
195,0.96
196,0.88
197,0.84
198,0.84
199,0.8
200,0.8
