,0
0,0.76
1,0.92
2,0.92
3,0.88
4,0.96
5,0.84
6,0.88
7,1.0
8,1.0
9,0.92
10,0.84
11,0.96
12,0.92
13,0.96
14,1.0
15,1.0
16,0.96
17,0.96
18,1.0
19,0.96
20,0.96
21,0.92
22,0.88
23,1.0
24,0.96
25,0.88
26,0.92
27,1.0
28,1.0
29,0.92
30,1.0
31,0.96
32,0.92
33,0.92
34,0.88
35,0.92
36,1.0
37,1.0
38,0.84
39,0.92
40,1.0
41,0.92
42,0.96
43,1.0
44,1.0
45,0.92
46,1.0
47,0.92
48,1.0
49,0.92
50,0.92
51,0.96
52,1.0
53,0.92
54,0.92
55,0.92
56,0.88
57,0.84
58,0.96
59,0.96
60,1.0
61,0.88
62,1.0
63,0.96
64,0.96
65,1.0
66,1.0
67,0.96
68,1.0
69,0.96
70,0.88
71,0.96
72,0.92
73,1.0
74,0.96
75,0.92
76,1.0
77,0.92
78,0.96
79,1.0
80,0.96
81,0.96
82,0.96
83,1.0
84,1.0
85,0.88
86,0.92
87,0.96
88,0.96
89,0.96
90,0.92
91,0.92
92,0.96
93,0.96
94,0.96
95,0.96
96,0.96
97,0.96
98,1.0
99,0.92
100,0.92
101,0.92
102,0.92
103,0.96
104,0.92
105,0.88
106,1.0
107,0.96
108,0.96
109,1.0
110,0.84
111,0.92
112,0.88
113,0.92
114,1.0
115,1.0
116,0.96
117,0.88
118,0.92
119,0.96
120,0.8
121,0.96
122,0.92
123,0.88
124,0.92
125,0.88
126,1.0
127,0.96
128,0.96
129,0.96
130,0.96
131,1.0
132,0.96
133,0.96
134,0.96
135,0.96
136,1.0
137,1.0
138,0.92
139,0.88
140,1.0
141,0.96
142,0.96
143,0.96
144,0.92
145,0.84
146,0.96
147,0.96
148,0.88
149,1.0
150,0.96
151,0.92
152,0.92
153,1.0
154,0.96
155,1.0
156,0.92
157,0.92
158,0.92
159,0.88
160,1.0
161,0.96
162,0.96
163,0.92
164,1.0
165,1.0
166,1.0
167,0.92
168,0.96
169,1.0
170,0.96
171,0.88
172,0.96
173,0.96
174,0.96
175,0.96
176,0.96
177,1.0
178,0.92
179,0.96
180,1.0
181,0.96
182,0.92
183,1.0
184,0.96
185,0.92
186,0.92
187,1.0
188,0.96
189,0.96
190,1.0
191,0.92
192,0.92
193,1.0
194,1.0
195,0.92
196,0.84
197,0.96
198,0.92
199,0.92
200,1.0
