,0
0,0.64
1,0.6
2,0.88
3,0.64
4,0.76
5,0.72
6,0.84
7,0.8
8,0.88
9,0.84
10,0.8
11,0.76
12,0.84
13,0.88
14,0.92
15,0.92
16,0.88
17,0.8
18,0.96
19,0.88
20,0.92
21,0.72
22,0.88
23,0.88
24,0.76
25,0.8
26,0.76
27,0.92
28,0.96
29,0.92
30,0.88
31,0.88
32,0.88
33,0.88
34,0.92
35,0.92
36,0.88
37,0.96
38,0.92
39,0.92
40,0.92
41,1.0
42,0.92
43,0.92
44,0.92
45,1.0
46,0.84
47,0.96
48,0.92
49,0.88
50,0.84
51,0.88
52,0.88
53,0.84
54,0.88
55,0.92
56,0.92
57,0.84
58,0.88
59,0.92
60,0.84
61,0.88
62,0.92
63,0.8
64,0.92
65,0.92
66,0.96
67,0.96
68,0.92
69,0.84
70,0.88
71,0.88
72,0.96
73,0.88
74,0.92
75,0.92
76,0.96
77,0.88
78,0.96
79,0.96
80,0.96
81,0.8
82,0.96
83,0.84
84,0.92
85,0.88
86,0.96
87,0.8
88,0.84
89,0.92
90,0.96
91,0.88
92,0.96
93,0.96
94,0.84
95,0.96
96,0.92
97,1.0
98,0.84
99,0.88
100,0.88
101,0.88
102,0.92
103,0.92
104,0.92
105,0.92
106,0.84
107,0.92
108,0.96
109,0.88
110,0.88
111,0.84
112,0.8
113,0.92
114,0.96
115,0.88
116,0.88
117,0.8
118,0.92
119,0.88
120,0.92
121,0.92
122,0.96
123,0.96
124,0.88
125,1.0
126,0.8
127,0.96
128,0.92
129,0.96
130,0.88
131,0.84
132,0.92
133,0.92
134,0.96
135,0.8
136,0.76
137,0.92
138,0.92
139,0.96
140,0.84
141,0.96
142,0.92
143,0.8
144,0.92
145,0.96
146,0.92
147,0.96
148,1.0
149,1.0
150,0.92
151,0.96
152,0.96
153,0.84
154,0.92
155,0.96
156,0.92
157,0.96
158,0.84
159,0.92
160,0.92
161,0.84
162,0.96
163,0.76
164,1.0
165,0.92
166,0.88
167,1.0
168,0.84
169,0.92
170,0.8
171,0.96
172,0.88
173,0.88
174,0.84
175,0.88
176,1.0
177,0.84
178,0.92
179,1.0
180,1.0
181,0.92
182,0.88
183,0.92
184,0.88
185,0.92
186,0.88
187,1.0
188,0.88
189,0.88
190,0.96
191,0.84
192,0.92
193,0.92
194,0.88
195,0.88
196,0.92
197,0.92
198,0.96
199,0.92
200,0.92
