,0
0,0.68
1,0.84
2,0.84
3,0.84
4,0.64
5,0.92
6,0.72
7,0.84
8,0.88
9,0.84
10,0.92
11,0.8
12,0.96
13,0.64
14,0.88
15,0.88
16,0.88
17,0.8
18,0.96
19,0.8
20,0.84
21,0.72
22,0.84
23,0.92
24,0.92
25,0.96
26,0.96
27,0.84
28,0.96
29,0.88
30,0.92
31,1.0
32,0.84
33,0.8
34,0.88
35,0.76
36,0.92
37,0.88
38,0.84
39,0.88
40,0.92
41,0.92
42,0.76
43,0.8
44,0.96
45,0.84
46,1.0
47,0.72
48,1.0
49,1.0
50,1.0
51,0.88
52,0.88
53,0.92
54,0.92
55,1.0
56,1.0
57,0.8
58,0.88
59,0.84
60,0.96
61,0.84
62,0.84
63,0.8
64,0.96
65,0.84
66,0.88
67,0.96
68,0.8
69,0.84
70,0.96
71,0.88
72,0.92
73,1.0
74,0.84
75,0.96
76,1.0
77,0.88
78,0.84
79,0.8
80,1.0
81,0.84
82,0.96
83,0.84
84,0.92
85,0.88
86,0.84
87,0.88
88,0.96
89,0.88
90,0.92
91,0.92
92,0.96
93,0.84
94,1.0
95,0.8
96,0.96
97,0.72
98,0.92
99,0.88
100,0.8
101,0.8
102,0.84
103,0.84
104,0.8
105,0.92
106,0.92
107,0.84
108,0.76
109,0.8
110,0.84
111,0.84
112,0.84
113,0.8
114,0.88
115,0.88
116,0.96
117,0.88
118,0.92
119,0.88
120,0.88
121,0.84
122,0.76
123,0.96
124,0.96
125,0.88
126,0.92
127,0.88
128,0.88
129,0.76
130,0.88
131,0.92
132,0.88
133,0.88
134,0.84
135,0.84
136,0.84
137,0.8
138,0.92
139,0.88
140,0.88
141,0.92
142,0.88
143,0.88
144,0.88
145,0.84
146,0.84
147,0.84
148,0.96
149,0.88
150,0.84
151,0.96
152,0.92
153,0.8
154,1.0
155,0.8
156,0.92
157,0.84
158,0.8
159,0.84
160,0.96
161,0.84
162,0.88
163,0.92
164,0.8
165,0.84
166,0.84
167,0.92
168,0.96
169,0.96
170,0.96
171,0.84
172,0.8
173,0.88
174,0.88
175,0.92
176,0.96
177,0.96
178,0.84
179,0.84
180,0.92
181,0.72
182,0.92
183,0.88
184,0.88
185,0.8
186,0.92
187,1.0
188,0.84
189,0.8
190,0.92
191,0.88
192,0.88
193,0.84
194,0.88
195,0.76
196,0.92
197,0.92
198,0.76
199,0.8
200,0.96
