,0
0,0.88
1,0.68
2,0.8
3,0.72
4,0.76
5,0.72
6,0.88
7,0.88
8,0.84
9,0.96
10,0.84
11,0.96
12,0.92
13,0.96
14,0.72
15,0.76
16,0.88
17,0.84
18,0.8
19,0.8
20,0.92
21,0.64
22,0.84
23,0.88
24,0.92
25,0.84
26,0.88
27,0.84
28,0.88
29,0.92
30,0.96
31,0.88
32,0.8
33,0.96
34,0.76
35,0.88
36,0.84
37,0.96
38,0.84
39,0.72
40,0.84
41,0.88
42,0.92
43,0.92
44,0.84
45,0.92
46,0.96
47,0.8
48,0.76
49,0.96
50,0.88
51,0.92
52,0.92
53,0.84
54,0.92
55,0.92
56,0.88
57,0.8
58,0.88
59,0.84
60,0.92
61,0.88
62,0.92
63,0.88
64,0.8
65,1.0
66,0.88
67,1.0
68,0.96
69,0.96
70,0.76
71,0.88
72,0.92
73,0.96
74,0.88
75,0.8
76,0.88
77,0.88
78,0.88
79,0.96
80,0.88
81,0.88
82,0.88
83,0.92
84,0.92
85,0.88
86,0.96
87,0.92
88,0.88
89,0.88
90,0.76
91,0.88
92,0.76
93,0.8
94,0.92
95,0.88
96,0.92
97,0.92
98,0.88
99,0.88
100,0.88
101,0.8
102,0.96
103,0.84
104,0.84
105,0.88
106,0.88
107,0.88
108,0.96
109,0.92
110,0.96
111,0.92
112,0.88
113,1.0
114,0.84
115,0.8
116,1.0
117,0.88
118,0.8
119,0.84
120,0.96
121,0.8
122,0.84
123,0.72
124,0.96
125,0.96
126,0.88
127,0.8
128,0.88
129,0.84
130,0.88
131,0.92
132,0.88
133,0.92
134,0.96
135,0.88
136,0.88
137,0.92
138,0.84
139,0.96
140,0.8
141,0.92
142,0.88
143,1.0
144,0.84
145,0.96
146,0.72
147,0.68
148,0.88
149,0.88
150,0.88
151,0.84
152,0.92
153,0.88
154,0.88
155,0.88
156,0.96
157,0.76
158,0.92
159,0.96
160,0.92
161,0.92
162,0.92
163,0.84
164,0.96
165,0.96
166,0.88
167,0.96
168,0.96
169,0.76
170,0.84
171,0.84
172,0.88
173,0.84
174,0.92
175,0.76
176,0.92
177,0.92
178,0.96
179,0.8
180,0.96
181,0.92
182,1.0
183,0.88
184,0.88
185,0.96
186,0.92
187,0.92
188,0.96
189,0.88
190,0.84
191,0.96
192,0.92
193,0.8
194,0.92
195,0.92
196,0.92
197,0.92
198,0.84
199,0.84
200,0.92
