,0
0,0.76
1,0.8
2,0.88
3,0.96
4,1.0
5,0.92
6,0.92
7,0.92
8,1.0
9,0.92
10,1.0
11,0.92
12,0.92
13,0.88
14,1.0
15,0.96
16,0.96
17,0.96
18,0.84
19,1.0
20,0.96
21,0.92
22,0.96
23,1.0
24,0.96
25,0.96
26,0.96
27,1.0
28,0.96
29,1.0
30,0.84
31,0.96
32,0.88
33,0.96
34,0.96
35,0.96
36,0.92
37,0.88
38,0.92
39,0.92
40,0.92
41,0.92
42,0.96
43,1.0
44,0.96
45,0.96
46,0.96
47,0.96
48,0.96
49,1.0
50,0.96
51,0.92
52,0.88
53,0.92
54,0.96
55,0.96
56,0.96
57,0.96
58,0.92
59,0.96
60,0.96
61,0.96
62,1.0
63,0.96
64,0.92
65,0.92
66,0.96
67,1.0
68,0.96
69,1.0
70,1.0
71,0.92
72,0.84
73,1.0
74,0.92
75,0.96
76,0.84
77,0.88
78,0.96
79,1.0
80,0.96
81,0.96
82,1.0
83,1.0
84,0.96
85,0.88
86,0.88
87,0.92
88,1.0
89,0.92
90,1.0
91,0.96
92,1.0
93,1.0
94,0.96
95,0.92
96,0.96
97,1.0
98,0.92
99,0.96
100,0.96
101,0.92
102,1.0
103,0.92
104,0.92
105,0.96
106,0.96
107,0.96
108,0.84
109,0.88
110,0.96
111,0.92
112,0.96
113,0.92
114,0.92
115,0.92
116,1.0
117,0.96
118,0.8
119,0.84
120,0.96
121,0.92
122,0.96
123,0.92
124,1.0
125,1.0
126,0.96
127,0.96
128,0.96
129,0.92
130,1.0
131,0.92
132,1.0
133,0.96
134,1.0
135,0.84
136,0.92
137,0.88
138,0.92
139,1.0
140,1.0
141,1.0
142,0.88
143,1.0
144,1.0
145,0.88
146,1.0
147,0.96
148,0.96
149,0.92
150,1.0
151,0.96
152,0.96
153,0.96
154,0.96
155,0.96
156,0.96
157,0.92
158,1.0
159,0.92
160,0.96
161,0.96
162,0.88
163,0.96
164,0.92
165,0.92
166,0.92
167,0.88
168,0.92
169,1.0
170,0.96
171,0.8
172,0.92
173,1.0
174,0.88
175,0.96
176,1.0
177,0.88
178,0.96
179,0.92
180,0.92
181,1.0
182,0.96
183,0.88
184,0.96
185,0.96
186,0.96
187,0.96
188,0.92
189,0.96
190,0.92
191,1.0
192,0.84
193,0.92
194,0.96
195,0.96
196,0.92
197,0.88
198,0.96
199,0.96
200,0.96
