,0
0,0.68
1,0.96
2,1.0
3,0.92
4,0.92
5,1.0
6,0.88
7,1.0
8,0.96
9,1.0
10,0.88
11,1.0
12,0.92
13,0.92
14,0.96
15,0.92
16,0.92
17,0.96
18,1.0
19,0.96
20,1.0
21,0.92
22,0.92
23,0.96
24,0.96
25,0.92
26,0.96
27,0.92
28,0.92
29,1.0
30,0.96
31,0.96
32,1.0
33,0.88
34,0.92
35,0.96
36,1.0
37,0.92
38,0.92
39,0.92
40,1.0
41,0.92
42,0.96
43,0.96
44,0.92
45,0.96
46,0.96
47,0.92
48,1.0
49,0.84
50,0.92
51,0.96
52,1.0
53,1.0
54,0.96
55,0.96
56,0.84
57,0.96
58,1.0
59,0.96
60,0.96
61,1.0
62,0.92
63,1.0
64,0.92
65,0.88
66,0.96
67,1.0
68,1.0
69,0.84
70,0.92
71,0.88
72,0.96
73,0.84
74,1.0
75,1.0
76,0.96
77,0.92
78,0.96
79,0.92
80,0.96
81,0.96
82,1.0
83,0.92
84,0.96
85,0.88
86,1.0
87,0.92
88,1.0
89,0.84
90,0.92
91,0.92
92,0.92
93,1.0
94,0.88
95,0.88
96,0.92
97,0.96
98,0.96
99,1.0
100,0.96
101,0.96
102,0.96
103,0.96
104,0.96
105,0.96
106,1.0
107,0.96
108,0.96
109,0.92
110,0.96
111,1.0
112,0.96
113,0.84
114,0.96
115,1.0
116,1.0
117,1.0
118,0.92
119,1.0
120,0.96
121,0.92
122,0.88
123,1.0
124,0.96
125,1.0
126,0.88
127,0.96
128,0.92
129,0.92
130,0.96
131,1.0
132,0.92
133,0.92
134,0.96
135,0.96
136,1.0
137,0.96
138,1.0
139,0.88
140,0.96
141,1.0
142,1.0
143,1.0
144,1.0
145,1.0
146,0.88
147,1.0
148,0.92
149,0.96
150,0.96
151,1.0
152,1.0
153,1.0
154,0.92
155,0.96
156,0.96
157,0.92
158,0.88
159,1.0
160,0.92
161,0.96
162,1.0
163,1.0
164,1.0
165,0.96
166,0.92
167,1.0
168,0.92
169,1.0
170,1.0
171,0.96
172,0.96
173,0.92
174,0.88
175,1.0
176,0.96
177,0.96
178,1.0
179,0.96
180,0.92
181,0.88
182,0.96
183,1.0
184,0.96
185,0.96
186,0.92
187,1.0
188,1.0
189,1.0
190,0.96
191,0.96
192,0.88
193,0.92
194,1.0
195,1.0
196,0.84
197,0.96
198,1.0
199,0.96
200,1.0
