,0
0,0.76
1,0.88
2,0.8
3,0.96
4,0.92
5,0.8
6,0.8
7,0.84
8,0.92
9,0.96
10,0.88
11,0.88
12,0.92
13,0.92
14,0.88
15,0.92
16,0.88
17,0.92
18,0.92
19,0.92
20,0.88
21,0.92
22,0.92
23,0.92
24,0.88
25,0.84
26,0.72
27,0.96
28,0.92
29,0.88
30,0.92
31,0.84
32,0.76
33,0.96
34,0.8
35,0.92
36,0.88
37,0.96
38,0.84
39,0.84
40,0.88
41,0.92
42,0.88
43,0.92
44,0.96
45,0.92
46,0.96
47,0.92
48,0.84
49,0.88
50,0.92
51,0.92
52,0.92
53,1.0
54,0.96
55,0.8
56,0.92
57,0.92
58,0.88
59,0.84
60,0.8
61,0.8
62,0.92
63,0.96
64,0.84
65,0.88
66,0.92
67,0.8
68,0.8
69,0.84
70,0.88
71,0.96
72,0.92
73,0.84
74,0.8
75,0.96
76,0.96
77,0.92
78,0.92
79,0.88
80,0.88
81,0.84
82,0.92
83,0.92
84,0.8
85,0.92
86,0.8
87,0.84
88,0.92
89,0.96
90,0.92
91,0.96
92,0.88
93,0.84
94,0.92
95,0.8
96,0.92
97,0.92
98,0.96
99,0.92
100,0.8
101,0.92
102,0.76
103,0.88
104,0.8
105,0.92
106,0.92
107,0.84
108,0.96
109,1.0
110,0.88
111,0.88
112,0.92
113,0.68
114,0.88
115,0.88
116,0.88
117,0.92
118,0.92
119,0.88
120,0.8
121,0.72
122,0.84
123,0.88
124,0.84
125,0.96
126,0.92
127,0.88
128,0.92
129,0.96
130,0.96
131,0.88
132,0.88
133,0.92
134,0.92
135,1.0
136,1.0
137,0.92
138,1.0
139,0.88
140,0.96
141,0.76
142,0.88
143,0.92
144,0.8
145,0.8
146,0.92
147,0.84
148,1.0
149,0.8
150,0.92
151,0.92
152,0.96
153,0.8
154,0.88
155,0.92
156,1.0
157,0.92
158,0.96
159,0.92
160,0.8
161,0.96
162,0.84
163,0.92
164,0.92
165,0.84
166,0.92
167,0.88
168,0.84
169,0.84
170,0.96
171,0.84
172,0.88
173,0.92
174,0.8
175,0.92
176,1.0
177,0.76
178,0.92
179,0.96
180,0.92
181,0.92
182,0.84
183,0.84
184,0.88
185,0.88
186,0.92
187,0.88
188,0.96
189,0.84
190,0.76
191,0.96
192,0.88
193,0.92
194,0.96
195,0.88
196,0.76
197,0.88
198,0.84
199,0.8
200,0.88
