,0
0,0.6
1,0.6
2,0.68
3,0.76
4,0.88
5,0.88
6,0.88
7,0.76
8,0.76
9,1.0
10,0.92
11,0.88
12,0.92
13,0.84
14,0.96
15,0.92
16,0.96
17,0.88
18,0.84
19,0.88
20,0.96
21,0.88
22,0.92
23,0.88
24,0.88
25,0.96
26,0.96
27,0.84
28,0.92
29,0.96
30,0.92
31,0.92
32,0.92
33,1.0
34,0.88
35,0.8
36,0.92
37,0.96
38,0.96
39,0.96
40,0.88
41,0.84
42,0.96
43,0.88
44,0.92
45,0.92
46,0.84
47,0.96
48,0.92
49,0.92
50,0.88
51,0.88
52,1.0
53,1.0
54,0.96
55,0.96
56,0.96
57,0.96
58,0.92
59,0.92
60,0.84
61,0.92
62,0.92
63,0.96
64,0.96
65,0.92
66,0.96
67,1.0
68,0.96
69,0.96
70,0.96
71,0.96
72,0.92
73,1.0
74,0.96
75,0.92
76,0.88
77,0.92
78,0.92
79,0.84
80,0.96
81,0.96
82,0.88
83,0.92
84,0.88
85,0.84
86,1.0
87,0.88
88,0.8
89,1.0
90,0.96
91,0.96
92,0.92
93,0.96
94,0.96
95,0.96
96,0.88
97,0.96
98,0.84
99,1.0
100,0.92
101,0.88
102,0.84
103,0.96
104,0.92
105,0.96
106,0.8
107,1.0
108,0.8
109,0.92
110,0.96
111,0.92
112,1.0
113,0.84
114,0.96
115,0.92
116,0.88
117,0.96
118,0.96
119,0.92
120,0.92
121,0.84
122,1.0
123,0.92
124,0.96
125,0.96
126,0.96
127,0.92
128,0.96
129,0.84
130,0.84
131,0.84
132,0.96
133,0.92
134,0.92
135,0.96
136,0.92
137,0.92
138,1.0
139,0.96
140,0.92
141,0.96
142,0.96
143,0.84
144,0.88
145,0.92
146,0.92
147,0.96
148,1.0
149,1.0
150,0.88
151,0.88
152,1.0
153,0.96
154,0.96
155,0.96
156,0.92
157,0.96
158,0.96
159,1.0
160,0.96
161,0.88
162,1.0
163,0.96
164,0.96
165,0.96
166,1.0
167,1.0
168,0.96
169,0.88
170,1.0
171,0.96
172,1.0
173,1.0
174,0.88
175,0.96
176,0.96
177,0.96
178,0.96
179,0.96
180,0.88
181,0.96
182,0.96
183,0.92
184,0.96
185,0.96
186,0.92
187,0.92
188,0.88
189,0.88
190,0.88
191,0.96
192,0.92
193,0.92
194,0.96
195,1.0
196,0.84
197,1.0
198,0.96
199,0.96
200,0.96
