,0
0,0.68
1,0.76
2,0.84
3,0.8
4,0.8
5,0.92
6,0.8
7,0.88
8,0.8
9,0.84
10,0.8
11,0.84
12,0.88
13,0.96
14,0.88
15,0.8
16,0.92
17,0.8
18,0.76
19,0.88
20,0.92
21,0.8
22,0.84
23,0.76
24,0.88
25,0.76
26,0.84
27,0.84
28,0.8
29,0.92
30,0.88
31,1.0
32,0.84
33,0.84
34,0.72
35,0.92
36,0.84
37,0.8
38,1.0
39,0.76
40,0.96
41,0.96
42,1.0
43,0.96
44,0.92
45,0.84
46,1.0
47,0.88
48,0.96
49,0.84
50,0.92
51,0.88
52,0.8
53,0.84
54,0.84
55,0.92
56,0.96
57,1.0
58,0.84
59,0.96
60,0.96
61,0.96
62,0.96
63,0.88
64,0.88
65,0.92
66,0.84
67,0.88
68,0.84
69,0.92
70,0.96
71,0.92
72,0.92
73,0.8
74,0.88
75,0.72
76,0.96
77,0.92
78,0.84
79,0.88
80,0.8
81,0.88
82,0.92
83,0.8
84,1.0
85,0.84
86,0.92
87,0.88
88,0.88
89,0.88
90,0.92
91,0.92
92,0.76
93,1.0
94,0.92
95,0.84
96,1.0
97,0.96
98,0.8
99,0.8
100,0.88
101,1.0
102,0.92
103,0.88
104,0.92
105,1.0
106,0.92
107,0.84
108,0.92
109,0.84
110,0.84
111,0.8
112,0.96
113,0.96
114,0.96
115,0.88
116,0.92
117,0.96
118,0.92
119,0.92
120,0.84
121,0.92
122,0.96
123,0.72
124,0.8
125,0.92
126,0.76
127,0.8
128,0.76
129,0.8
130,0.84
131,0.88
132,0.96
133,0.96
134,0.88
135,0.8
136,0.88
137,0.96
138,0.96
139,0.96
140,0.92
141,0.92
142,0.92
143,0.88
144,0.92
145,0.76
146,0.8
147,0.88
148,0.88
149,0.96
150,0.88
151,0.96
152,0.8
153,0.84
154,0.88
155,0.8
156,0.92
157,0.96
158,0.88
159,0.92
160,0.8
161,0.88
162,0.8
163,0.88
164,0.96
165,0.84
166,0.88
167,0.88
168,0.88
169,0.92
170,0.88
171,0.88
172,0.96
173,0.92
174,0.88
175,0.8
176,0.92
177,0.76
178,0.92
179,0.92
180,1.0
181,0.92
182,0.92
183,0.96
184,0.88
185,0.8
186,0.96
187,0.96
188,0.88
189,1.0
190,0.96
191,0.8
192,0.84
193,1.0
194,0.96
195,0.92
196,0.96
197,0.88
198,0.76
199,0.96
200,0.96
