,0
0,0.56
1,0.64
2,0.84
3,0.76
4,0.96
5,0.72
6,0.84
7,0.8
8,0.92
9,0.84
10,0.76
11,0.88
12,0.92
13,0.92
14,0.84
15,0.84
16,0.84
17,0.88
18,0.96
19,0.92
20,0.84
21,0.84
22,0.88
23,0.96
24,0.96
25,0.88
26,0.96
27,0.84
28,0.84
29,0.92
30,0.96
31,0.92
32,0.8
33,0.88
34,0.84
35,0.88
36,0.84
37,0.92
38,0.88
39,0.84
40,0.76
41,0.92
42,0.92
43,1.0
44,0.84
45,0.76
46,0.96
47,0.88
48,0.88
49,0.92
50,0.92
51,0.92
52,0.92
53,0.88
54,0.96
55,0.88
56,0.88
57,0.96
58,0.92
59,0.96
60,1.0
61,0.92
62,0.96
63,0.88
64,0.96
65,0.92
66,0.92
67,0.84
68,0.96
69,0.88
70,0.96
71,0.92
72,0.96
73,0.92
74,0.92
75,0.96
76,0.84
77,0.92
78,0.92
79,0.88
80,0.88
81,0.92
82,0.96
83,0.96
84,0.84
85,0.92
86,0.84
87,0.92
88,0.92
89,0.92
90,0.92
91,0.88
92,0.88
93,0.84
94,0.92
95,0.88
96,0.92
97,0.92
98,0.96
99,0.96
100,0.92
101,0.96
102,0.96
103,0.96
104,0.88
105,1.0
106,1.0
107,0.92
108,0.92
109,0.96
110,1.0
111,0.92
112,0.96
113,0.8
114,0.8
115,0.92
116,1.0
117,0.88
118,0.92
119,0.92
120,0.92
121,1.0
122,1.0
123,0.92
124,0.92
125,0.92
126,0.88
127,0.92
128,0.8
129,0.88
130,0.92
131,0.88
132,0.88
133,0.8
134,0.92
135,1.0
136,0.96
137,0.92
138,0.96
139,0.92
140,0.96
141,1.0
142,0.92
143,0.96
144,1.0
145,0.84
146,0.84
147,0.92
148,0.68
149,0.84
150,0.92
151,0.84
152,1.0
153,0.96
154,0.96
155,1.0
156,0.88
157,1.0
158,0.96
159,0.92
160,0.96
161,0.92
162,0.96
163,0.88
164,0.96
165,0.88
166,0.96
167,1.0
168,0.92
169,0.8
170,0.96
171,0.96
172,0.92
173,0.88
174,0.84
175,0.92
176,0.96
177,0.96
178,0.84
179,0.96
180,0.96
181,0.96
182,0.92
183,0.96
184,0.84
185,0.92
186,0.84
187,0.84
188,0.96
189,0.92
190,0.96
191,1.0
192,1.0
193,0.96
194,0.96
195,0.96
196,0.92
197,0.88
198,0.96
199,0.96
200,0.84
