,0
0,0.72
1,0.84
2,0.92
3,1.0
4,0.84
5,0.96
6,0.96
7,0.96
8,1.0
9,0.96
10,1.0
11,0.96
12,0.96
13,0.96
14,0.96
15,0.96
16,1.0
17,0.88
18,1.0
19,0.92
20,0.96
21,1.0
22,0.92
23,1.0
24,0.96
25,0.92
26,0.96
27,0.84
28,0.92
29,1.0
30,1.0
31,0.92
32,0.96
33,1.0
34,0.92
35,0.96
36,1.0
37,0.96
38,0.96
39,0.88
40,0.96
41,0.88
42,0.92
43,0.96
44,0.96
45,0.96
46,0.92
47,0.96
48,1.0
49,1.0
50,1.0
51,0.88
52,0.96
53,0.92
54,0.88
55,0.96
56,0.92
57,0.88
58,0.88
59,0.92
60,1.0
61,1.0
62,0.96
63,1.0
64,0.96
65,0.92
66,0.88
67,1.0
68,0.96
69,0.96
70,0.92
71,0.96
72,0.96
73,0.96
74,0.92
75,0.88
76,1.0
77,1.0
78,0.92
79,0.96
80,1.0
81,0.84
82,0.88
83,0.96
84,0.92
85,0.88
86,0.88
87,1.0
88,0.96
89,0.96
90,0.92
91,0.96
92,0.96
93,0.92
94,0.96
95,0.92
96,0.96
97,0.88
98,0.84
99,0.84
100,1.0
101,0.96
102,1.0
103,0.92
104,0.92
105,0.96
106,0.92
107,0.92
108,0.88
109,0.84
110,0.92
111,0.96
112,0.92
113,0.92
114,0.92
115,0.84
116,0.92
117,0.88
118,0.96
119,1.0
120,0.88
121,0.92
122,1.0
123,0.96
124,0.84
125,0.92
126,0.92
127,0.96
128,0.96
129,0.92
130,0.88
131,0.84
132,0.92
133,1.0
134,0.96
135,0.96
136,0.96
137,0.96
138,0.96
139,1.0
140,0.96
141,0.96
142,0.92
143,0.84
144,0.96
145,0.96
146,0.92
147,0.96
148,0.92
149,0.96
150,0.96
151,0.84
152,0.88
153,0.96
154,1.0
155,0.96
156,0.92
157,0.92
158,0.96
159,1.0
160,0.96
161,0.8
162,0.92
163,0.96
164,0.96
165,1.0
166,0.92
167,0.96
168,0.92
169,0.96
170,0.96
171,1.0
172,0.84
173,0.92
174,0.92
175,0.96
176,0.88
177,1.0
178,0.88
179,0.88
180,0.96
181,0.96
182,1.0
183,1.0
184,0.96
185,0.96
186,1.0
187,0.92
188,0.88
189,0.92
190,0.76
191,1.0
192,1.0
193,0.96
194,0.96
195,0.96
196,0.92
197,1.0
198,0.92
199,0.96
200,0.96
