,0
0,0.84
1,0.88
2,0.92
3,0.96
4,0.92
5,1.0
6,0.92
7,0.96
8,0.96
9,1.0
10,0.96
11,0.92
12,1.0
13,0.96
14,1.0
15,0.96
16,1.0
17,0.96
18,1.0
19,0.96
20,0.96
21,0.96
22,0.88
23,0.96
24,1.0
25,0.96
26,1.0
27,1.0
28,0.92
29,0.84
30,0.88
31,0.88
32,0.96
33,0.96
34,0.92
35,0.88
36,0.96
37,0.96
38,0.96
39,0.96
40,0.96
41,0.96
42,1.0
43,0.96
44,0.96
45,0.96
46,0.88
47,0.84
48,0.88
49,0.92
50,0.92
51,0.92
52,0.8
53,0.88
54,1.0
55,1.0
56,0.92
57,1.0
58,1.0
59,0.96
60,0.92
61,0.92
62,1.0
63,1.0
64,0.96
65,1.0
66,0.92
67,0.92
68,0.92
69,0.96
70,0.96
71,0.88
72,0.92
73,0.96
74,1.0
75,0.8
76,0.96
77,0.88
78,0.96
79,0.92
80,0.92
81,1.0
82,0.88
83,1.0
84,0.96
85,0.88
86,1.0
87,0.96
88,0.88
89,0.88
90,0.92
91,0.96
92,0.92
93,0.96
94,0.92
95,0.92
96,0.96
97,0.88
98,1.0
99,0.92
100,1.0
101,0.96
102,0.92
103,0.96
104,0.92
105,0.96
106,0.96
107,0.96
108,0.96
109,1.0
110,1.0
111,1.0
112,0.96
113,1.0
114,0.92
115,0.92
116,0.96
117,1.0
118,0.92
119,0.96
120,0.96
121,0.92
122,0.88
123,0.96
124,0.92
125,0.88
126,1.0
127,0.96
128,0.84
129,0.92
130,0.96
131,0.92
132,0.96
133,1.0
134,0.84
135,0.92
136,1.0
137,0.92
138,0.96
139,0.84
140,0.96
141,0.92
142,1.0
143,0.96
144,1.0
145,0.88
146,0.96
147,0.92
148,0.92
149,0.92
150,0.96
151,1.0
152,0.92
153,1.0
154,0.96
155,1.0
156,0.92
157,0.96
158,0.92
159,0.96
160,0.88
161,0.92
162,0.96
163,0.92
164,0.96
165,1.0
166,0.96
167,0.92
168,0.96
169,0.96
170,0.92
171,0.96
172,0.92
173,0.96
174,0.96
175,0.96
176,0.96
177,0.88
178,0.92
179,0.96
180,0.92
181,0.96
182,0.88
183,1.0
184,0.88
185,0.92
186,0.96
187,0.96
188,1.0
189,0.84
190,0.96
191,0.92
192,0.96
193,0.92
194,0.96
195,0.84
196,0.92
197,0.96
198,0.84
199,1.0
200,0.88
