,0
0,0.8666666666666667
1,0.7333333333333333
2,0.7333333333333333
3,0.8
4,0.8666666666666667
5,0.7333333333333333
6,0.6666666666666666
7,1.0
8,0.7333333333333333
9,0.6
10,0.7333333333333333
11,0.8
12,0.9333333333333333
13,0.8
14,0.8
15,0.8
16,0.6666666666666666
17,0.8
18,0.8666666666666667
19,0.6
20,0.8
21,0.8
22,0.8
23,0.8
24,1.0
25,0.6666666666666666
26,0.8
27,0.8
28,1.0
29,0.8
30,0.8666666666666667
31,0.8666666666666667
32,0.7333333333333333
33,0.8
34,0.9333333333333333
35,0.8666666666666667
36,0.7333333333333333
37,0.8
38,0.9333333333333333
39,0.9333333333333333
40,0.8666666666666667
41,0.8666666666666667
42,0.8666666666666667
43,0.6666666666666666
44,0.9333333333333333
45,0.8
46,0.8666666666666667
47,0.8666666666666667
48,0.8666666666666667
49,0.8666666666666667
50,0.9333333333333333
