,0
0,0.6666666666666666
1,0.8
2,0.8666666666666667
3,0.8666666666666667
4,0.8
5,0.8666666666666667
6,0.7333333333333333
7,0.8666666666666667
8,0.7333333333333333
9,0.8
10,0.8666666666666667
11,1.0
12,0.8666666666666667
13,0.8666666666666667
14,0.6
15,0.9333333333333333
16,0.9333333333333333
17,0.7333333333333333
18,0.8666666666666667
19,0.8666666666666667
20,0.8666666666666667
21,0.9333333333333333
22,0.8666666666666667
23,0.8666666666666667
24,0.8
25,1.0
26,0.8666666666666667
27,0.8666666666666667
28,0.8
29,0.8666666666666667
30,0.9333333333333333
31,0.8
32,1.0
33,0.7333333333333333
34,0.8666666666666667
35,0.8666666666666667
36,1.0
37,0.7333333333333333
38,0.8666666666666667
39,0.8
40,1.0
41,0.9333333333333333
42,0.8666666666666667
43,1.0
44,0.7333333333333333
45,1.0
46,0.8
47,0.9333333333333333
48,0.9333333333333333
49,0.7333333333333333
50,0.9333333333333333
