,0
0,0.4
1,0.7333333333333333
2,0.5333333333333333
3,0.9333333333333333
4,0.9333333333333333
5,0.8
6,0.8666666666666667
7,0.7333333333333333
8,0.8
9,0.8666666666666667
10,0.8
11,0.9333333333333333
12,0.9333333333333333
13,1.0
14,0.6666666666666666
15,0.8
16,0.8
17,0.8666666666666667
18,0.8666666666666667
19,0.6666666666666666
20,0.9333333333333333
21,0.8666666666666667
22,0.8
23,0.8666666666666667
24,0.9333333333333333
25,0.8
26,0.9333333333333333
27,0.8666666666666667
28,0.8666666666666667
29,0.9333333333333333
30,0.8
31,0.9333333333333333
32,0.6666666666666666
33,0.7333333333333333
34,0.9333333333333333
35,1.0
36,0.9333333333333333
37,0.8
38,1.0
39,0.8666666666666667
40,0.8666666666666667
41,0.8
42,1.0
43,0.8
44,0.8
45,1.0
46,0.8666666666666667
47,0.9333333333333333
48,0.9333333333333333
49,0.9333333333333333
50,0.8666666666666667
