,0
0,0.4666666666666667
1,0.6
2,0.8
3,0.8
4,0.7333333333333333
5,1.0
6,0.9333333333333333
7,0.8666666666666667
8,0.9333333333333333
9,0.7333333333333333
10,1.0
11,0.7333333333333333
12,0.9333333333333333
13,0.9333333333333333
14,0.7333333333333333
15,0.9333333333333333
16,0.9333333333333333
17,0.8666666666666667
18,0.6666666666666666
19,0.7333333333333333
20,0.8666666666666667
21,0.8666666666666667
22,0.9333333333333333
23,0.9333333333333333
24,0.8
25,0.9333333333333333
26,0.8
27,0.8
28,0.9333333333333333
29,0.7333333333333333
30,0.9333333333333333
31,0.8666666666666667
32,0.8
33,0.9333333333333333
34,0.8
35,1.0
36,1.0
37,1.0
38,1.0
39,0.9333333333333333
40,0.9333333333333333
41,0.9333333333333333
42,1.0
43,0.8666666666666667
44,0.8666666666666667
45,0.8666666666666667
46,0.8
47,1.0
48,0.9333333333333333
49,1.0
50,0.8666666666666667
