,0
0,0.4666666666666667
1,0.6666666666666666
2,0.8666666666666667
3,0.7333333333333333
4,0.6666666666666666
5,0.6666666666666666
6,0.6666666666666666
7,0.8
8,0.8
9,0.7333333333333333
10,0.9333333333333333
11,0.9333333333333333
12,0.8666666666666667
13,0.9333333333333333
14,0.9333333333333333
15,0.8666666666666667
16,0.8
17,1.0
18,0.8666666666666667
19,1.0
20,0.8666666666666667
21,0.8
22,0.9333333333333333
23,0.9333333333333333
24,0.8666666666666667
25,0.9333333333333333
26,0.8666666666666667
27,0.9333333333333333
28,0.8666666666666667
29,0.9333333333333333
30,0.9333333333333333
31,0.8666666666666667
32,0.8666666666666667
33,1.0
34,1.0
35,1.0
36,0.9333333333333333
37,0.9333333333333333
38,0.9333333333333333
39,0.9333333333333333
40,0.9333333333333333
41,0.8666666666666667
42,1.0
43,0.9333333333333333
44,0.9333333333333333
45,1.0
46,1.0
47,0.8666666666666667
48,0.8666666666666667
49,1.0
50,0.9333333333333333
