,0
0,0.7333333333333333
1,0.6
2,0.6666666666666666
3,1.0
4,0.8
5,0.8
6,0.7333333333333333
7,0.9333333333333333
8,0.8
9,0.8
10,0.8666666666666667
11,0.6666666666666666
12,0.9333333333333333
13,0.7333333333333333
14,0.9333333333333333
15,1.0
16,0.9333333333333333
17,0.8
18,0.8
19,1.0
20,0.8666666666666667
21,1.0
22,0.8
23,0.9333333333333333
24,0.9333333333333333
25,0.6
26,0.8666666666666667
27,0.9333333333333333
28,0.7333333333333333
29,0.9333333333333333
30,0.8666666666666667
31,0.8
32,0.9333333333333333
33,0.9333333333333333
34,0.8666666666666667
35,0.8
36,0.8666666666666667
37,0.8666666666666667
38,0.9333333333333333
39,0.8666666666666667
40,0.8
41,1.0
42,0.8
43,0.8666666666666667
44,0.6666666666666666
45,0.8666666666666667
46,0.9333333333333333
47,1.0
48,1.0
49,0.8
50,0.9333333333333333
