,0
0,0.6666666666666666
1,0.6
2,0.8
3,0.9333333333333333
4,0.8
5,0.9333333333333333
6,0.8
7,0.8666666666666667
8,1.0
9,0.8
10,0.8
11,0.6666666666666666
12,0.5333333333333333
13,0.9333333333333333
14,0.7333333333333333
15,0.9333333333333333
16,0.8666666666666667
17,0.8666666666666667
18,0.9333333333333333
19,0.6666666666666666
20,0.8
21,0.8666666666666667
22,1.0
23,0.9333333333333333
24,0.6
25,0.8666666666666667
26,0.8
27,0.8
28,0.9333333333333333
29,0.7333333333333333
30,0.8666666666666667
31,0.9333333333333333
32,0.8
33,0.8666666666666667
34,0.8666666666666667
35,0.8666666666666667
36,0.9333333333333333
37,0.8666666666666667
38,0.7333333333333333
39,0.8666666666666667
40,0.7333333333333333
41,1.0
42,1.0
43,0.9333333333333333
44,0.8
45,1.0
46,0.8666666666666667
47,1.0
48,0.8666666666666667
49,0.8666666666666667
50,1.0
