,0
0,0.6666666666666666
1,0.8
2,0.8666666666666667
3,1.0
4,1.0
5,0.9333333333333333
6,0.8
7,0.8666666666666667
8,0.9333333333333333
9,0.9333333333333333
10,0.8666666666666667
11,0.8666666666666667
12,0.9333333333333333
13,0.9333333333333333
14,0.8666666666666667
15,1.0
16,0.9333333333333333
17,0.9333333333333333
18,0.9333333333333333
19,1.0
20,0.9333333333333333
21,1.0
22,1.0
23,1.0
24,0.8666666666666667
25,1.0
26,1.0
27,1.0
28,0.8666666666666667
29,1.0
30,1.0
31,0.9333333333333333
32,0.9333333333333333
33,0.9333333333333333
34,0.7333333333333333
35,0.9333333333333333
36,0.9333333333333333
37,0.9333333333333333
38,0.8666666666666667
39,0.9333333333333333
40,1.0
41,1.0
42,1.0
43,0.8666666666666667
44,0.8
45,0.9333333333333333
46,0.8666666666666667
47,0.9333333333333333
48,1.0
49,1.0
50,0.8
