,0
0,0.6666666666666666
1,0.6
2,0.7333333333333333
3,0.6666666666666666
4,0.6666666666666666
5,0.8
6,0.7333333333333333
7,0.8666666666666667
8,0.7333333333333333
9,0.8
10,1.0
11,0.9333333333333333
12,0.8
13,1.0
14,0.9333333333333333
15,0.8
16,0.8666666666666667
17,0.8666666666666667
18,0.8666666666666667
19,0.8
20,0.8
21,0.8
22,0.9333333333333333
23,0.9333333333333333
24,0.7333333333333333
25,0.9333333333333333
26,0.8666666666666667
27,0.9333333333333333
28,1.0
29,0.6666666666666666
30,1.0
31,0.8
32,0.9333333333333333
33,0.9333333333333333
34,0.8666666666666667
35,0.9333333333333333
36,0.7333333333333333
37,0.8
38,1.0
39,0.8
40,0.8666666666666667
41,0.9333333333333333
42,0.8666666666666667
43,0.8666666666666667
44,0.8666666666666667
45,0.8666666666666667
46,0.9333333333333333
47,1.0
48,0.8666666666666667
49,0.8
50,1.0
