,0
0,0.6
1,0.5333333333333333
2,0.8
3,0.9333333333333333
4,0.8666666666666667
5,0.9333333333333333
6,1.0
7,0.8
8,0.8666666666666667
9,0.9333333333333333
10,0.8666666666666667
11,0.9333333333333333
12,0.8666666666666667
13,0.8
14,0.8666666666666667
15,0.9333333333333333
16,0.8
17,0.8
18,0.8666666666666667
19,0.9333333333333333
20,0.8
21,0.8
22,0.9333333333333333
23,0.9333333333333333
24,0.8
25,0.7333333333333333
26,1.0
27,0.7333333333333333
28,0.6666666666666666
29,0.8666666666666667
30,0.8
31,0.9333333333333333
32,0.8
33,0.8666666666666667
34,0.9333333333333333
35,1.0
36,0.8666666666666667
37,0.8666666666666667
38,0.8666666666666667
39,0.8
40,1.0
41,0.7333333333333333
42,0.8
43,0.8666666666666667
44,0.8666666666666667
45,0.8666666666666667
46,0.8
47,0.8666666666666667
48,0.9333333333333333
49,0.8
50,0.9333333333333333
