,0
0,0.6666666666666666
1,0.8
2,0.6
3,0.8
4,0.8
5,0.8
6,0.8666666666666667
7,0.8
8,0.9333333333333333
9,0.8
10,0.8666666666666667
11,0.9333333333333333
12,0.7333333333333333
13,0.9333333333333333
14,0.8
15,0.8666666666666667
16,0.9333333333333333
17,0.8666666666666667
18,0.9333333333333333
19,0.8
20,1.0
21,1.0
22,0.8666666666666667
23,0.9333333333333333
24,0.9333333333333333
25,1.0
26,0.8666666666666667
27,0.9333333333333333
28,0.9333333333333333
29,0.9333333333333333
30,0.9333333333333333
31,0.8666666666666667
32,0.8666666666666667
33,0.9333333333333333
34,0.9333333333333333
35,1.0
36,0.8666666666666667
37,1.0
38,1.0
39,0.8
40,0.9333333333333333
41,0.8
42,0.9333333333333333
43,0.9333333333333333
44,0.9333333333333333
45,1.0
46,0.8666666666666667
47,0.9333333333333333
48,0.8
49,1.0
50,0.8666666666666667
