,0
0,0.5333333333333333
1,0.8666666666666667
2,0.8666666666666667
3,1.0
4,0.9333333333333333
5,0.8666666666666667
6,0.9333333333333333
7,1.0
8,1.0
9,1.0
10,1.0
11,0.8666666666666667
12,1.0
13,1.0
14,0.9333333333333333
15,0.9333333333333333
16,0.8666666666666667
17,0.8
18,0.8666666666666667
19,0.8666666666666667
20,1.0
21,1.0
22,0.9333333333333333
23,0.8666666666666667
24,0.8666666666666667
25,0.9333333333333333
26,1.0
27,1.0
28,1.0
29,0.9333333333333333
30,1.0
31,0.8
32,0.9333333333333333
33,0.9333333333333333
34,1.0
35,0.9333333333333333
36,1.0
37,1.0
38,0.8666666666666667
39,1.0
40,0.9333333333333333
41,0.9333333333333333
42,1.0
43,0.8666666666666667
44,0.9333333333333333
45,0.9333333333333333
46,1.0
47,0.8666666666666667
48,0.9333333333333333
49,1.0
50,0.9333333333333333
