,0
0,0.5333333333333333
1,0.8
2,0.6666666666666666
3,0.8666666666666667
4,0.9333333333333333
5,0.6666666666666666
6,0.8666666666666667
7,0.8666666666666667
8,0.9333333333333333
9,0.9333333333333333
10,0.8
11,0.9333333333333333
12,1.0
13,0.8
14,0.8666666666666667
15,0.7333333333333333
16,1.0
17,0.8666666666666667
18,0.8
19,0.9333333333333333
20,0.8666666666666667
21,0.6666666666666666
22,0.8666666666666667
23,0.8666666666666667
24,0.8
25,0.9333333333333333
26,1.0
27,0.9333333333333333
28,0.8
29,0.8
30,0.7333333333333333
31,0.8
32,0.8666666666666667
33,0.8666666666666667
34,0.8666666666666667
35,0.8
36,0.7333333333333333
37,0.9333333333333333
38,0.8666666666666667
39,0.8666666666666667
40,0.8666666666666667
41,0.9333333333333333
42,0.8666666666666667
43,1.0
44,0.6666666666666666
45,0.8666666666666667
46,0.9333333333333333
47,0.8
48,0.8
49,0.8666666666666667
50,0.8
