,0
0,0.6666666666666666
1,0.6
2,0.7333333333333333
3,0.8
4,0.8666666666666667
5,0.7333333333333333
6,0.8666666666666667
7,0.8666666666666667
8,0.6666666666666666
9,1.0
10,0.8666666666666667
11,0.8
12,0.8666666666666667
13,0.8
14,0.9333333333333333
15,0.9333333333333333
16,0.8
17,0.6666666666666666
18,0.8
19,0.8
20,0.9333333333333333
21,0.9333333333333333
22,0.8
23,0.8
24,0.9333333333333333
25,0.8
26,1.0
27,0.8
28,0.7333333333333333
29,0.9333333333333333
30,0.6
31,1.0
32,0.8666666666666667
33,0.8
34,0.9333333333333333
35,0.8666666666666667
36,1.0
37,0.8
38,0.8666666666666667
39,0.8
40,1.0
41,0.9333333333333333
42,0.8666666666666667
43,0.9333333333333333
44,0.8
45,0.9333333333333333
46,0.9333333333333333
47,0.8666666666666667
48,1.0
49,0.9333333333333333
50,0.8666666666666667
