,0
0,0.6666666666666666
1,1.0
2,0.8
3,0.7333333333333333
4,0.8
5,0.6666666666666666
6,0.7333333333333333
7,1.0
8,0.8
9,0.7333333333333333
10,0.6666666666666666
11,0.6666666666666666
12,0.5333333333333333
13,0.7333333333333333
14,0.6
15,0.7333333333333333
16,0.9333333333333333
17,0.8666666666666667
18,0.6666666666666666
19,0.8
20,0.6666666666666666
21,0.8666666666666667
22,0.8666666666666667
23,0.9333333333333333
24,0.8666666666666667
25,0.9333333333333333
26,0.9333333333333333
27,0.7333333333333333
28,1.0
29,0.6666666666666666
30,1.0
31,0.6666666666666666
32,0.7333333333333333
33,0.8
34,0.8
35,0.9333333333333333
36,0.7333333333333333
37,0.7333333333333333
38,0.8666666666666667
39,0.9333333333333333
40,0.9333333333333333
41,0.9333333333333333
42,0.8666666666666667
43,0.8666666666666667
44,0.8666666666666667
45,0.9333333333333333
46,0.8
47,0.7333333333333333
48,0.8666666666666667
49,0.9333333333333333
50,0.9333333333333333
