,0
0,0.5333333333333333
1,0.6666666666666666
2,0.8666666666666667
3,0.9333333333333333
4,0.8666666666666667
5,0.8666666666666667
6,0.8
7,0.9333333333333333
8,0.7333333333333333
9,0.9333333333333333
10,0.8666666666666667
11,0.8
12,0.8
13,0.9333333333333333
14,0.8666666666666667
15,1.0
16,0.7333333333333333
17,0.8666666666666667
18,0.9333333333333333
19,0.8
20,1.0
21,0.9333333333333333
22,0.9333333333333333
23,0.8666666666666667
24,0.8
25,1.0
26,0.9333333333333333
27,0.8666666666666667
28,1.0
29,0.9333333333333333
30,0.8666666666666667
31,1.0
32,0.9333333333333333
33,1.0
34,1.0
35,1.0
36,1.0
37,0.9333333333333333
38,1.0
39,0.9333333333333333
40,0.8
41,0.8666666666666667
42,0.8666666666666667
43,0.8666666666666667
44,0.8666666666666667
45,0.8666666666666667
46,0.8666666666666667
47,0.8666666666666667
48,0.9333333333333333
49,0.8666666666666667
50,0.9333333333333333
