,0
0,0.8
1,0.8
2,0.9333333333333333
3,0.9333333333333333
4,0.9333333333333333
5,1.0
6,0.8666666666666667
7,1.0
8,0.9333333333333333
9,1.0
10,0.9333333333333333
11,0.8
12,0.8
13,1.0
14,0.9333333333333333
15,0.9333333333333333
16,1.0
17,1.0
18,1.0
19,1.0
20,0.9333333333333333
21,1.0
22,1.0
23,0.8666666666666667
24,0.9333333333333333
25,0.8666666666666667
26,0.8
27,0.9333333333333333
28,0.9333333333333333
29,0.9333333333333333
30,0.9333333333333333
31,0.9333333333333333
32,0.8666666666666667
33,0.9333333333333333
34,1.0
35,1.0
36,1.0
37,0.9333333333333333
38,1.0
39,1.0
40,1.0
41,0.9333333333333333
42,0.8666666666666667
43,1.0
44,1.0
45,1.0
46,1.0
47,0.8666666666666667
48,1.0
49,1.0
50,1.0
