,0
0,0.6
1,1.0
2,0.8666666666666667
3,0.9333333333333333
4,0.8666666666666667
5,0.9333333333333333
6,0.9333333333333333
7,0.8666666666666667
8,0.9333333333333333
9,0.8
10,0.9333333333333333
11,0.9333333333333333
12,0.8666666666666667
13,0.9333333333333333
14,0.9333333333333333
15,1.0
16,0.8666666666666667
17,0.9333333333333333
18,0.9333333333333333
19,0.8666666666666667
20,0.9333333333333333
21,0.8666666666666667
22,1.0
23,1.0
24,0.8666666666666667
25,0.7333333333333333
26,0.9333333333333333
27,0.9333333333333333
28,0.9333333333333333
29,1.0
30,0.9333333333333333
31,1.0
32,0.8666666666666667
33,0.8
34,1.0
35,1.0
36,0.9333333333333333
37,0.9333333333333333
38,1.0
39,0.8666666666666667
40,1.0
41,1.0
42,1.0
43,1.0
44,1.0
45,1.0
46,0.8666666666666667
47,0.9333333333333333
48,1.0
49,0.9333333333333333
50,0.9333333333333333
