,0
0,0.26666666666666666
1,0.5333333333333333
2,0.7333333333333333
3,0.7333333333333333
4,0.7333333333333333
5,0.7333333333333333
6,0.8666666666666667
7,0.8666666666666667
8,0.8666666666666667
9,0.9333333333333333
10,0.8
11,0.9333333333333333
12,1.0
13,0.6
14,0.6
15,0.8666666666666667
16,0.9333333333333333
17,0.8
18,0.6666666666666666
19,0.6
20,0.8666666666666667
21,0.7333333333333333
22,0.6666666666666666
23,0.9333333333333333
24,1.0
25,0.7333333333333333
26,0.9333333333333333
27,0.4666666666666667
28,0.8666666666666667
29,0.8666666666666667
30,0.7333333333333333
31,0.8
32,0.9333333333333333
33,0.8666666666666667
34,1.0
35,0.8666666666666667
36,0.7333333333333333
37,0.7333333333333333
38,1.0
39,0.8666666666666667
40,0.8
41,0.7333333333333333
42,1.0
43,0.8666666666666667
44,1.0
45,0.8
46,0.9333333333333333
47,0.6666666666666666
48,0.7333333333333333
49,0.8
50,0.8
