,0
0,0.4
1,0.6
2,0.8
3,0.8
4,0.8666666666666667
5,0.6666666666666666
6,1.0
7,1.0
8,0.6
9,0.9333333333333333
10,1.0
11,0.9333333333333333
12,1.0
13,0.8
14,0.8
15,0.8666666666666667
16,0.9333333333333333
17,1.0
18,0.9333333333333333
19,1.0
20,0.7333333333333333
21,0.9333333333333333
22,1.0
23,1.0
24,1.0
25,0.7333333333333333
26,0.8666666666666667
27,0.9333333333333333
28,0.8666666666666667
29,0.8666666666666667
30,0.8
31,1.0
32,0.8666666666666667
33,0.9333333333333333
34,0.9333333333333333
35,0.9333333333333333
36,0.9333333333333333
37,1.0
38,0.8
39,0.8666666666666667
40,0.9333333333333333
41,0.8
42,0.9333333333333333
43,0.8666666666666667
44,1.0
45,0.9333333333333333
46,0.9333333333333333
47,0.9333333333333333
48,0.8666666666666667
49,0.9333333333333333
50,0.8
